Solving vm1084
[0s]  C: construct_random_replicate -----> [0s]  Current: [fitness: 4294967295  updated: 1  feasible: 0  size: 1084]    BKS: [fitness: 4294967295  last updated: 0s  feasible: 0  size: 0]
[0s]  MH: ILS                       
[0s]  	LS: cyclicVND                
[13914s]  		O: exchange_4_4             -----> [13922s]  Current: [fitness: 251816  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[13922s]  		O: rexchange_2_2            -----> [13930s]  Current: [fitness: 251816  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[13930s]  		O: rexchange_2_3            -----> [13938s]  Current: [fitness: 251816  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[13938s]  		O: rexchange_4_4            -----> [13945s]  Current: [fitness: 251816  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[13945s]  		O: centered_exchange_1      -----> [13945s]  Current: [fitness: 251816  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[13945s]  		O: relocate_1               -----> [13953s]  Current: [fitness: 251716  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[13953s]  		O: relocate_5               -----> [13961s]  Current: [fitness: 251652  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[13961s]  		O: rrelocate_3              -----> [13970s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[13970s]  		O: rrelocate_4              -----> [13977s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[13977s]  		O: move_all_1               -----> [13977s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[13977s]  		O: move_all_2               -----> [13977s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[13977s]  		O: insert1                  -----> [13977s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[13977s]  		O: remove1                  -----> [13977s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[13977s]  		O: two_opt                  -----> [13982s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[13982s]  		O: exchange_ids             -----> [13987s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[13987s]  		O: exchange_1_2             -----> [13994s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[13994s]  		O: exchange_2_2             -----> [14002s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14002s]  		O: exchange_3_3             -----> [14010s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14010s]  		O: exchange_3_4             -----> [14018s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14018s]  		O: exchange_4_4             -----> [14026s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14026s]  		O: rexchange_2_2            -----> [14034s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14034s]  		O: rexchange_2_3            -----> [14041s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14041s]  		O: rexchange_4_4            -----> [14049s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14049s]  		O: centered_exchange_1      -----> [14049s]  Current: [fitness: 251652  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14049s]  		O: relocate_1               -----> [14057s]  Current: [fitness: 251630  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14057s]  		O: relocate_5               -----> [14065s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14065s]  		O: rrelocate_3              -----> [14073s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14073s]  		O: rrelocate_4              -----> [14081s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14081s]  		O: move_all_1               -----> [14081s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14081s]  		O: move_all_2               -----> [14081s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14081s]  		O: insert1                  -----> [14081s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14081s]  		O: remove1                  -----> [14081s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14081s]  		O: two_opt                  -----> [14086s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14086s]  		O: exchange_ids             -----> [14091s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14091s]  		O: exchange_1_2             -----> [14098s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14098s]  		O: exchange_2_2             -----> [14106s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14106s]  		O: exchange_3_3             -----> [14114s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14114s]  		O: exchange_3_4             -----> [14122s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14122s]  		O: exchange_4_4             -----> [14130s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14130s]  		O: rexchange_2_2            -----> [14137s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14137s]  		O: rexchange_2_3            -----> [14145s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14145s]  		O: rexchange_4_4            -----> [14153s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14153s]  		O: centered_exchange_1      -----> [14153s]  Current: [fitness: 251630  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14153s]  	P: double_bridge 6           -----> [14153s]  Current: [fitness: 292191  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14153s]  	LS: cyclicVND                
[14153s]  		O: insert1                  -----> [14153s]  Current: [fitness: 292191  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14153s]  		O: remove1                  -----> [14153s]  Current: [fitness: 292191  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14153s]  		O: two_opt                  -----> [14158s]  Current: [fitness: 277789  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14158s]  		O: exchange_ids             -----> [14162s]  Current: [fitness: 277087  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14162s]  		O: exchange_1_2             -----> [14170s]  Current: [fitness: 276813  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14170s]  		O: exchange_2_2             -----> [14178s]  Current: [fitness: 276583  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14178s]  		O: exchange_3_3             -----> [14186s]  Current: [fitness: 276583  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14186s]  		O: exchange_3_4             -----> [14194s]  Current: [fitness: 276297  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14194s]  		O: exchange_4_4             -----> [14201s]  Current: [fitness: 276030  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14201s]  		O: rexchange_2_2            -----> [14209s]  Current: [fitness: 276030  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14209s]  		O: rexchange_2_3            -----> [14217s]  Current: [fitness: 275985  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14217s]  		O: rexchange_4_4            -----> [14225s]  Current: [fitness: 275985  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14225s]  		O: centered_exchange_1      -----> [14225s]  Current: [fitness: 275922  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14225s]  		O: relocate_1               -----> [14233s]  Current: [fitness: 275266  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14233s]  		O: relocate_5               -----> [14241s]  Current: [fitness: 274660  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14241s]  		O: rrelocate_3              -----> [14249s]  Current: [fitness: 273911  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14249s]  		O: rrelocate_4              -----> [14257s]  Current: [fitness: 273197  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14257s]  		O: move_all_1               -----> [14257s]  Current: [fitness: 273032  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14257s]  		O: move_all_2               -----> [14257s]  Current: [fitness: 272946  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14257s]  		O: insert1                  -----> [14257s]  Current: [fitness: 272946  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14257s]  		O: remove1                  -----> [14257s]  Current: [fitness: 272946  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14257s]  		O: two_opt                  -----> [14261s]  Current: [fitness: 268470  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14261s]  		O: exchange_ids             -----> [14266s]  Current: [fitness: 268376  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14266s]  		O: exchange_1_2             -----> [14274s]  Current: [fitness: 268239  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14274s]  		O: exchange_2_2             -----> [14282s]  Current: [fitness: 268239  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14282s]  		O: exchange_3_3             -----> [14290s]  Current: [fitness: 268239  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14290s]  		O: exchange_3_4             -----> [14297s]  Current: [fitness: 267914  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14297s]  		O: exchange_4_4             -----> [14305s]  Current: [fitness: 267807  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14305s]  		O: rexchange_2_2            -----> [14313s]  Current: [fitness: 267735  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14313s]  		O: rexchange_2_3            -----> [14321s]  Current: [fitness: 267528  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14321s]  		O: rexchange_4_4            -----> [14329s]  Current: [fitness: 266686  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14329s]  		O: centered_exchange_1      -----> [14329s]  Current: [fitness: 266540  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14329s]  		O: relocate_1               -----> [14336s]  Current: [fitness: 265982  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14336s]  		O: relocate_5               -----> [14345s]  Current: [fitness: 265814  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14345s]  		O: rrelocate_3              -----> [14352s]  Current: [fitness: 265022  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14352s]  		O: rrelocate_4              -----> [14360s]  Current: [fitness: 264533  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14360s]  		O: move_all_1               -----> [14360s]  Current: [fitness: 264257  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14360s]  		O: move_all_2               -----> [14360s]  Current: [fitness: 264230  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14360s]  		O: insert1                  -----> [14360s]  Current: [fitness: 264230  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14360s]  		O: remove1                  -----> [14360s]  Current: [fitness: 264230  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14360s]  		O: two_opt                  -----> [14365s]  Current: [fitness: 261361  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14365s]  		O: exchange_ids             -----> [14369s]  Current: [fitness: 261312  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14369s]  		O: exchange_1_2             -----> [14377s]  Current: [fitness: 261150  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14377s]  		O: exchange_2_2             -----> [14385s]  Current: [fitness: 261150  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14385s]  		O: exchange_3_3             -----> [14393s]  Current: [fitness: 261150  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14393s]  		O: exchange_3_4             -----> [14401s]  Current: [fitness: 261150  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14401s]  		O: exchange_4_4             -----> [14408s]  Current: [fitness: 261150  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14408s]  		O: rexchange_2_2            -----> [14416s]  Current: [fitness: 261024  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14416s]  		O: rexchange_2_3            -----> [14424s]  Current: [fitness: 260983  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14424s]  		O: rexchange_4_4            -----> [14432s]  Current: [fitness: 260983  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14432s]  		O: centered_exchange_1      -----> [14432s]  Current: [fitness: 260983  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14432s]  		O: relocate_1               -----> [14440s]  Current: [fitness: 259775  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14440s]  		O: relocate_5               -----> [14448s]  Current: [fitness: 259219  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14448s]  		O: rrelocate_3              -----> [14456s]  Current: [fitness: 259052  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14456s]  		O: rrelocate_4              -----> [14463s]  Current: [fitness: 258986  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14463s]  		O: move_all_1               -----> [14463s]  Current: [fitness: 258949  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14463s]  		O: move_all_2               -----> [14463s]  Current: [fitness: 258949  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14463s]  		O: insert1                  -----> [14463s]  Current: [fitness: 258949  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14463s]  		O: remove1                  -----> [14463s]  Current: [fitness: 258949  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14463s]  		O: two_opt                  -----> [14468s]  Current: [fitness: 255703  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14468s]  		O: exchange_ids             -----> [14473s]  Current: [fitness: 255594  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14473s]  		O: exchange_1_2             -----> [14481s]  Current: [fitness: 255594  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14481s]  		O: exchange_2_2             -----> [14489s]  Current: [fitness: 255594  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14489s]  		O: exchange_3_3             -----> [14497s]  Current: [fitness: 255594  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14497s]  		O: exchange_3_4             -----> [14504s]  Current: [fitness: 255594  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14504s]  		O: exchange_4_4             -----> [14512s]  Current: [fitness: 255594  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14512s]  		O: rexchange_2_2            -----> [14520s]  Current: [fitness: 255594  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14520s]  		O: rexchange_2_3            -----> [14528s]  Current: [fitness: 255594  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14528s]  		O: rexchange_4_4            -----> [14535s]  Current: [fitness: 255594  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14535s]  		O: centered_exchange_1      -----> [14535s]  Current: [fitness: 255594  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14535s]  		O: relocate_1               -----> [14543s]  Current: [fitness: 255406  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14543s]  		O: relocate_5               -----> [14551s]  Current: [fitness: 255406  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14551s]  		O: rrelocate_3              -----> [14559s]  Current: [fitness: 255340  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14559s]  		O: rrelocate_4              -----> [14567s]  Current: [fitness: 255306  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14567s]  		O: move_all_1               -----> [14567s]  Current: [fitness: 254933  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14567s]  		O: move_all_2               -----> [14567s]  Current: [fitness: 254933  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14567s]  		O: insert1                  -----> [14567s]  Current: [fitness: 254933  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14567s]  		O: remove1                  -----> [14567s]  Current: [fitness: 254933  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14567s]  		O: two_opt                  -----> [14572s]  Current: [fitness: 254087  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14572s]  		O: exchange_ids             -----> [14577s]  Current: [fitness: 254050  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14577s]  		O: exchange_1_2             -----> [14584s]  Current: [fitness: 254050  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14584s]  		O: exchange_2_2             -----> [14592s]  Current: [fitness: 254050  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14592s]  		O: exchange_3_3             -----> [14600s]  Current: [fitness: 254050  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14600s]  		O: exchange_3_4             -----> [14608s]  Current: [fitness: 254050  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14608s]  		O: exchange_4_4             -----> [14616s]  Current: [fitness: 254050  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14616s]  		O: rexchange_2_2            -----> [14623s]  Current: [fitness: 254050  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14623s]  		O: rexchange_2_3            -----> [14631s]  Current: [fitness: 254045  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14631s]  		O: rexchange_4_4            -----> [14639s]  Current: [fitness: 254045  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14639s]  		O: centered_exchange_1      -----> [14639s]  Current: [fitness: 254045  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14639s]  		O: relocate_1               -----> [14647s]  Current: [fitness: 253950  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14647s]  		O: relocate_5               -----> [14655s]  Current: [fitness: 253906  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14655s]  		O: rrelocate_3              -----> [14663s]  Current: [fitness: 253754  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14663s]  		O: rrelocate_4              -----> [14671s]  Current: [fitness: 253754  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14671s]  		O: move_all_1               -----> [14671s]  Current: [fitness: 253754  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14671s]  		O: move_all_2               -----> [14671s]  Current: [fitness: 253754  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14671s]  		O: insert1                  -----> [14671s]  Current: [fitness: 253754  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14671s]  		O: remove1                  -----> [14671s]  Current: [fitness: 253754  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14671s]  		O: two_opt                  -----> [14676s]  Current: [fitness: 253541  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14676s]  		O: exchange_ids             -----> [14680s]  Current: [fitness: 253541  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14680s]  		O: exchange_1_2             -----> [14688s]  Current: [fitness: 253541  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14688s]  		O: exchange_2_2             -----> [14696s]  Current: [fitness: 253541  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14696s]  		O: exchange_3_3             -----> [14704s]  Current: [fitness: 253541  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14704s]  		O: exchange_3_4             -----> [14711s]  Current: [fitness: 253541  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
[14711s]  		O: exchange_4_4             -----> [14719s]  Current: [fitness: 253541  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 251164  last updated: 12529s  feasible: 1  size: 1084]
