Solving vm1084
[0s]  C: construct_random_replicate -----> [0s]  Current: [fitness: 4294967295  updated: 1  feasible: 0  size: 1084]    BKS: [fitness: 4294967295  last updated: 0s  feasible: 0  size: 0]
[0s]  MH: ILS                       
[0s]  	LS: cyclicVND                
[13763s]  		O: rrelocate_3              -----> [13774s]  Current: [fitness: 624912  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 625130  last updated: 13763s  feasible: 1  size: 1084]
[13774s]  		O: rrelocate_4              -----> [13786s]  Current: [fitness: 624912  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 624912  last updated: 13774s  feasible: 1  size: 1084]
[13786s]  		O: move_all_1               -----> [13786s]  Current: [fitness: 624912  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 624912  last updated: 13774s  feasible: 1  size: 1084]
[13786s]  		O: move_all_2               -----> [13786s]  Current: [fitness: 624912  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 624912  last updated: 13774s  feasible: 1  size: 1084]
[13786s]  		O: insert1                  -----> [13786s]  Current: [fitness: 624912  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 624912  last updated: 13774s  feasible: 1  size: 1084]
[13786s]  		O: remove1                  -----> [13786s]  Current: [fitness: 624912  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 624912  last updated: 13774s  feasible: 1  size: 1084]
[13786s]  		O: two_opt                  -----> [13793s]  Current: [fitness: 624912  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 624912  last updated: 13774s  feasible: 1  size: 1084]
[13793s]  		O: exchange_ids             -----> [13799s]  Current: [fitness: 624778  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 624912  last updated: 13774s  feasible: 1  size: 1084]
[13799s]  		O: exchange_1_2             -----> [13811s]  Current: [fitness: 624491  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 624778  last updated: 13799s  feasible: 1  size: 1084]
[13811s]  		O: exchange_2_2             -----> [13822s]  Current: [fitness: 624474  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 624491  last updated: 13811s  feasible: 1  size: 1084]
[13822s]  		O: exchange_3_3             -----> [13834s]  Current: [fitness: 624461  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 624474  last updated: 13822s  feasible: 1  size: 1084]
[13834s]  		O: exchange_3_4             -----> [13845s]  Current: [fitness: 624385  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 624461  last updated: 13834s  feasible: 1  size: 1084]
[13845s]  		O: exchange_4_4             -----> [13857s]  Current: [fitness: 624385  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 624385  last updated: 13845s  feasible: 1  size: 1084]
[13857s]  		O: rexchange_2_2            -----> [13868s]  Current: [fitness: 624385  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 624385  last updated: 13845s  feasible: 1  size: 1084]
[13868s]  		O: rexchange_2_3            -----> [13880s]  Current: [fitness: 624385  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 624385  last updated: 13845s  feasible: 1  size: 1084]
[13880s]  		O: rexchange_4_4            -----> [13891s]  Current: [fitness: 624355  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 624385  last updated: 13845s  feasible: 1  size: 1084]
[13891s]  		O: centered_exchange_1      -----> [13891s]  Current: [fitness: 624355  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 624355  last updated: 13891s  feasible: 1  size: 1084]
[13891s]  		O: relocate_1               -----> [13903s]  Current: [fitness: 623635  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 624355  last updated: 13891s  feasible: 1  size: 1084]
[13903s]  		O: relocate_5               -----> [13915s]  Current: [fitness: 623069  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 623635  last updated: 13903s  feasible: 1  size: 1084]
[13915s]  		O: rrelocate_3              -----> [13926s]  Current: [fitness: 622923  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 623069  last updated: 13915s  feasible: 1  size: 1084]
[13926s]  		O: rrelocate_4              -----> [13938s]  Current: [fitness: 622923  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 622923  last updated: 13926s  feasible: 1  size: 1084]
[13938s]  		O: move_all_1               -----> [13938s]  Current: [fitness: 622923  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 622923  last updated: 13926s  feasible: 1  size: 1084]
[13938s]  		O: move_all_2               -----> [13938s]  Current: [fitness: 622923  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 622923  last updated: 13926s  feasible: 1  size: 1084]
[13938s]  		O: insert1                  -----> [13938s]  Current: [fitness: 622923  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 622923  last updated: 13926s  feasible: 1  size: 1084]
[13938s]  		O: remove1                  -----> [13938s]  Current: [fitness: 622923  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 622923  last updated: 13926s  feasible: 1  size: 1084]
[13938s]  		O: two_opt                  -----> [13945s]  Current: [fitness: 622923  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 622923  last updated: 13926s  feasible: 1  size: 1084]
[13945s]  		O: exchange_ids             -----> [13952s]  Current: [fitness: 622771  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 622923  last updated: 13926s  feasible: 1  size: 1084]
[13952s]  		O: exchange_1_2             -----> [13963s]  Current: [fitness: 622611  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 622771  last updated: 13952s  feasible: 1  size: 1084]
[13963s]  		O: exchange_2_2             -----> [13975s]  Current: [fitness: 622580  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 622611  last updated: 13963s  feasible: 1  size: 1084]
[13975s]  		O: exchange_3_3             -----> [13986s]  Current: [fitness: 622525  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 622580  last updated: 13975s  feasible: 1  size: 1084]
[13986s]  		O: exchange_3_4             -----> [13998s]  Current: [fitness: 622323  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 622525  last updated: 13986s  feasible: 1  size: 1084]
[13998s]  		O: exchange_4_4             -----> [14009s]  Current: [fitness: 622300  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 622323  last updated: 13998s  feasible: 1  size: 1084]
[14009s]  		O: rexchange_2_2            -----> [14021s]  Current: [fitness: 622300  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 622300  last updated: 14009s  feasible: 1  size: 1084]
[14021s]  		O: rexchange_2_3            -----> [14032s]  Current: [fitness: 622300  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 622300  last updated: 14009s  feasible: 1  size: 1084]
[14032s]  		O: rexchange_4_4            -----> [14044s]  Current: [fitness: 622300  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 622300  last updated: 14009s  feasible: 1  size: 1084]
[14044s]  		O: centered_exchange_1      -----> [14044s]  Current: [fitness: 622300  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 622300  last updated: 14009s  feasible: 1  size: 1084]
[14044s]  		O: relocate_1               -----> [14055s]  Current: [fitness: 621866  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 622300  last updated: 14009s  feasible: 1  size: 1084]
[14055s]  		O: relocate_5               -----> [14067s]  Current: [fitness: 621698  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 621866  last updated: 14055s  feasible: 1  size: 1084]
[14067s]  		O: rrelocate_3              -----> [14079s]  Current: [fitness: 621698  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 621698  last updated: 14067s  feasible: 1  size: 1084]
[14079s]  		O: rrelocate_4              -----> [14090s]  Current: [fitness: 621698  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 621698  last updated: 14067s  feasible: 1  size: 1084]
[14090s]  		O: move_all_1               -----> [14090s]  Current: [fitness: 621698  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 621698  last updated: 14067s  feasible: 1  size: 1084]
[14090s]  		O: move_all_2               -----> [14090s]  Current: [fitness: 621698  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 621698  last updated: 14067s  feasible: 1  size: 1084]
[14090s]  		O: insert1                  -----> [14090s]  Current: [fitness: 621698  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 621698  last updated: 14067s  feasible: 1  size: 1084]
[14090s]  		O: remove1                  -----> [14090s]  Current: [fitness: 621698  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 621698  last updated: 14067s  feasible: 1  size: 1084]
[14090s]  		O: two_opt                  -----> [14098s]  Current: [fitness: 621698  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 621698  last updated: 14067s  feasible: 1  size: 1084]
[14098s]  		O: exchange_ids             -----> [14104s]  Current: [fitness: 621443  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 621698  last updated: 14067s  feasible: 1  size: 1084]
[14104s]  		O: exchange_1_2             -----> [14116s]  Current: [fitness: 621242  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 621443  last updated: 14104s  feasible: 1  size: 1084]
[14116s]  		O: exchange_2_2             -----> [14127s]  Current: [fitness: 621230  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 621242  last updated: 14116s  feasible: 1  size: 1084]
[14127s]  		O: exchange_3_3             -----> [14139s]  Current: [fitness: 621230  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 621230  last updated: 14127s  feasible: 1  size: 1084]
[14139s]  		O: exchange_3_4             -----> [14150s]  Current: [fitness: 620747  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 621230  last updated: 14127s  feasible: 1  size: 1084]
[14150s]  		O: exchange_4_4             -----> [14162s]  Current: [fitness: 620741  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 620747  last updated: 14150s  feasible: 1  size: 1084]
[14162s]  		O: rexchange_2_2            -----> [14173s]  Current: [fitness: 620693  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 620741  last updated: 14162s  feasible: 1  size: 1084]
[14173s]  		O: rexchange_2_3            -----> [14185s]  Current: [fitness: 620564  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 620693  last updated: 14173s  feasible: 1  size: 1084]
[14185s]  		O: rexchange_4_4            -----> [14196s]  Current: [fitness: 620562  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 620564  last updated: 14185s  feasible: 1  size: 1084]
[14196s]  		O: centered_exchange_1      -----> [14196s]  Current: [fitness: 620562  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 620562  last updated: 14196s  feasible: 1  size: 1084]
[14196s]  		O: relocate_1               -----> [14208s]  Current: [fitness: 619999  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 620562  last updated: 14196s  feasible: 1  size: 1084]
[14208s]  		O: relocate_5               -----> [14219s]  Current: [fitness: 619869  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 619999  last updated: 14208s  feasible: 1  size: 1084]
[14219s]  		O: rrelocate_3              -----> [14231s]  Current: [fitness: 619598  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 619869  last updated: 14219s  feasible: 1  size: 1084]
[14231s]  		O: rrelocate_4              -----> [14242s]  Current: [fitness: 619598  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 619598  last updated: 14231s  feasible: 1  size: 1084]
[14242s]  		O: move_all_1               -----> [14242s]  Current: [fitness: 619598  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 619598  last updated: 14231s  feasible: 1  size: 1084]
[14242s]  		O: move_all_2               -----> [14243s]  Current: [fitness: 619598  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 619598  last updated: 14231s  feasible: 1  size: 1084]
[14243s]  		O: insert1                  -----> [14243s]  Current: [fitness: 619598  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 619598  last updated: 14231s  feasible: 1  size: 1084]
[14243s]  		O: remove1                  -----> [14243s]  Current: [fitness: 619598  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 619598  last updated: 14231s  feasible: 1  size: 1084]
[14243s]  		O: two_opt                  -----> [14250s]  Current: [fitness: 619598  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 619598  last updated: 14231s  feasible: 1  size: 1084]
[14250s]  		O: exchange_ids             -----> [14256s]  Current: [fitness: 619307  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 619598  last updated: 14231s  feasible: 1  size: 1084]
[14256s]  		O: exchange_1_2             -----> [14268s]  Current: [fitness: 619191  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 619307  last updated: 14256s  feasible: 1  size: 1084]
[14268s]  		O: exchange_2_2             -----> [14279s]  Current: [fitness: 619186  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 619191  last updated: 14268s  feasible: 1  size: 1084]
[14279s]  		O: exchange_3_3             -----> [14291s]  Current: [fitness: 619186  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 619186  last updated: 14279s  feasible: 1  size: 1084]
[14291s]  		O: exchange_3_4             -----> [14302s]  Current: [fitness: 619184  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 619186  last updated: 14279s  feasible: 1  size: 1084]
[14302s]  		O: exchange_4_4             -----> [14314s]  Current: [fitness: 619184  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 619184  last updated: 14302s  feasible: 1  size: 1084]
[14314s]  		O: rexchange_2_2            -----> [14326s]  Current: [fitness: 619158  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 619184  last updated: 14302s  feasible: 1  size: 1084]
[14326s]  		O: rexchange_2_3            -----> [14337s]  Current: [fitness: 619158  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 619158  last updated: 14326s  feasible: 1  size: 1084]
[14337s]  		O: rexchange_4_4            -----> [14349s]  Current: [fitness: 619158  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 619158  last updated: 14326s  feasible: 1  size: 1084]
[14349s]  		O: centered_exchange_1      -----> [14349s]  Current: [fitness: 619158  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 619158  last updated: 14326s  feasible: 1  size: 1084]
[14349s]  		O: relocate_1               -----> [14360s]  Current: [fitness: 618718  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 619158  last updated: 14326s  feasible: 1  size: 1084]
[14360s]  		O: relocate_5               -----> [14372s]  Current: [fitness: 618677  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 618718  last updated: 14360s  feasible: 1  size: 1084]
[14372s]  		O: rrelocate_3              -----> [14383s]  Current: [fitness: 618677  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 618677  last updated: 14372s  feasible: 1  size: 1084]
[14383s]  		O: rrelocate_4              -----> [14395s]  Current: [fitness: 618677  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 618677  last updated: 14372s  feasible: 1  size: 1084]
[14395s]  		O: move_all_1               -----> [14395s]  Current: [fitness: 618677  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 618677  last updated: 14372s  feasible: 1  size: 1084]
[14395s]  		O: move_all_2               -----> [14395s]  Current: [fitness: 618677  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 618677  last updated: 14372s  feasible: 1  size: 1084]
[14395s]  		O: insert1                  -----> [14395s]  Current: [fitness: 618677  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 618677  last updated: 14372s  feasible: 1  size: 1084]
[14395s]  		O: remove1                  -----> [14395s]  Current: [fitness: 618677  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 618677  last updated: 14372s  feasible: 1  size: 1084]
[14395s]  		O: two_opt                  -----> [14402s]  Current: [fitness: 618677  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 618677  last updated: 14372s  feasible: 1  size: 1084]
[14402s]  		O: exchange_ids             -----> [14409s]  Current: [fitness: 618547  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 618677  last updated: 14372s  feasible: 1  size: 1084]
[14409s]  		O: exchange_1_2             -----> [14420s]  Current: [fitness: 618379  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 618547  last updated: 14409s  feasible: 1  size: 1084]
[14420s]  		O: exchange_2_2             -----> [14432s]  Current: [fitness: 618243  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 618379  last updated: 14420s  feasible: 1  size: 1084]
[14432s]  		O: exchange_3_3             -----> [14443s]  Current: [fitness: 618243  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 618243  last updated: 14432s  feasible: 1  size: 1084]
[14443s]  		O: exchange_3_4             -----> [14455s]  Current: [fitness: 618243  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 618243  last updated: 14432s  feasible: 1  size: 1084]
[14455s]  		O: exchange_4_4             -----> [14466s]  Current: [fitness: 618243  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 618243  last updated: 14432s  feasible: 1  size: 1084]
[14466s]  		O: rexchange_2_2            -----> [14478s]  Current: [fitness: 618243  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 618243  last updated: 14432s  feasible: 1  size: 1084]
[14478s]  		O: rexchange_2_3            -----> [14489s]  Current: [fitness: 618243  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 618243  last updated: 14432s  feasible: 1  size: 1084]
[14489s]  		O: rexchange_4_4            -----> [14501s]  Current: [fitness: 618243  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 618243  last updated: 14432s  feasible: 1  size: 1084]
[14501s]  		O: centered_exchange_1      -----> [14501s]  Current: [fitness: 618243  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 618243  last updated: 14432s  feasible: 1  size: 1084]
[14501s]  		O: relocate_1               -----> [14512s]  Current: [fitness: 617878  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 618243  last updated: 14432s  feasible: 1  size: 1084]
[14512s]  		O: relocate_5               -----> [14524s]  Current: [fitness: 617876  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 617878  last updated: 14512s  feasible: 1  size: 1084]
[14524s]  		O: rrelocate_3              -----> [14536s]  Current: [fitness: 617876  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617876  last updated: 14524s  feasible: 1  size: 1084]
[14536s]  		O: rrelocate_4              -----> [14547s]  Current: [fitness: 617876  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617876  last updated: 14524s  feasible: 1  size: 1084]
[14547s]  		O: move_all_1               -----> [14547s]  Current: [fitness: 617876  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617876  last updated: 14524s  feasible: 1  size: 1084]
[14547s]  		O: move_all_2               -----> [14547s]  Current: [fitness: 617876  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617876  last updated: 14524s  feasible: 1  size: 1084]
[14547s]  		O: insert1                  -----> [14547s]  Current: [fitness: 617876  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617876  last updated: 14524s  feasible: 1  size: 1084]
[14547s]  		O: remove1                  -----> [14547s]  Current: [fitness: 617876  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617876  last updated: 14524s  feasible: 1  size: 1084]
[14547s]  		O: two_opt                  -----> [14554s]  Current: [fitness: 617876  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617876  last updated: 14524s  feasible: 1  size: 1084]
[14554s]  		O: exchange_ids             -----> [14561s]  Current: [fitness: 617684  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 617876  last updated: 14524s  feasible: 1  size: 1084]
[14561s]  		O: exchange_1_2             -----> [14573s]  Current: [fitness: 617585  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 617684  last updated: 14561s  feasible: 1  size: 1084]
[14573s]  		O: exchange_2_2             -----> [14584s]  Current: [fitness: 617585  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617585  last updated: 14573s  feasible: 1  size: 1084]
[14584s]  		O: exchange_3_3             -----> [14595s]  Current: [fitness: 617585  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617585  last updated: 14573s  feasible: 1  size: 1084]
[14595s]  		O: exchange_3_4             -----> [14607s]  Current: [fitness: 617411  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 617585  last updated: 14573s  feasible: 1  size: 1084]
[14607s]  		O: exchange_4_4             -----> [14619s]  Current: [fitness: 617411  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617411  last updated: 14607s  feasible: 1  size: 1084]
[14619s]  		O: rexchange_2_2            -----> [14630s]  Current: [fitness: 617411  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617411  last updated: 14607s  feasible: 1  size: 1084]
[14630s]  		O: rexchange_2_3            -----> [14642s]  Current: [fitness: 617411  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617411  last updated: 14607s  feasible: 1  size: 1084]
[14642s]  		O: rexchange_4_4            -----> [14653s]  Current: [fitness: 617411  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617411  last updated: 14607s  feasible: 1  size: 1084]
[14653s]  		O: centered_exchange_1      -----> [14653s]  Current: [fitness: 617411  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617411  last updated: 14607s  feasible: 1  size: 1084]
[14653s]  		O: relocate_1               -----> [14665s]  Current: [fitness: 617147  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 617411  last updated: 14607s  feasible: 1  size: 1084]
[14665s]  		O: relocate_5               -----> [14676s]  Current: [fitness: 617147  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617147  last updated: 14665s  feasible: 1  size: 1084]
[14676s]  		O: rrelocate_3              -----> [14688s]  Current: [fitness: 617147  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617147  last updated: 14665s  feasible: 1  size: 1084]
[14688s]  		O: rrelocate_4              -----> [14700s]  Current: [fitness: 617147  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617147  last updated: 14665s  feasible: 1  size: 1084]
[14700s]  		O: move_all_1               -----> [14700s]  Current: [fitness: 617147  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617147  last updated: 14665s  feasible: 1  size: 1084]
[14700s]  		O: move_all_2               -----> [14700s]  Current: [fitness: 617147  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617147  last updated: 14665s  feasible: 1  size: 1084]
[14700s]  		O: insert1                  -----> [14700s]  Current: [fitness: 617147  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617147  last updated: 14665s  feasible: 1  size: 1084]
[14700s]  		O: remove1                  -----> [14700s]  Current: [fitness: 617147  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617147  last updated: 14665s  feasible: 1  size: 1084]
[14700s]  		O: two_opt                  -----> [14707s]  Current: [fitness: 617147  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 617147  last updated: 14665s  feasible: 1  size: 1084]
[14707s]  		O: exchange_ids             -----> [14713s]  Current: [fitness: 617029  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 617147  last updated: 14665s  feasible: 1  size: 1084]
[14713s]  		O: exchange_1_2             -----> [14724s]  Current: [fitness: 616938  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 617029  last updated: 14713s  feasible: 1  size: 1084]
[14724s]  		O: exchange_2_2             -----> [14736s]  Current: [fitness: 616927  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 616938  last updated: 14724s  feasible: 1  size: 1084]
[14736s]  		O: exchange_3_3             -----> [14748s]  Current: [fitness: 616898  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 616927  last updated: 14736s  feasible: 1  size: 1084]
[14748s]  		O: exchange_3_4             -----> [14759s]  Current: [fitness: 616898  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616898  last updated: 14748s  feasible: 1  size: 1084]
[14759s]  		O: exchange_4_4             -----> [14771s]  Current: [fitness: 616898  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616898  last updated: 14748s  feasible: 1  size: 1084]
[14771s]  		O: rexchange_2_2            -----> [14782s]  Current: [fitness: 616620  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 616898  last updated: 14748s  feasible: 1  size: 1084]
[14782s]  		O: rexchange_2_3            -----> [14794s]  Current: [fitness: 616620  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616620  last updated: 14782s  feasible: 1  size: 1084]
[14794s]  		O: rexchange_4_4            -----> [14805s]  Current: [fitness: 616620  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616620  last updated: 14782s  feasible: 1  size: 1084]
[14805s]  		O: centered_exchange_1      -----> [14805s]  Current: [fitness: 616620  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616620  last updated: 14782s  feasible: 1  size: 1084]
[14805s]  		O: relocate_1               -----> [14817s]  Current: [fitness: 616296  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 616620  last updated: 14782s  feasible: 1  size: 1084]
[14817s]  		O: relocate_5               -----> [14829s]  Current: [fitness: 616296  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616296  last updated: 14817s  feasible: 1  size: 1084]
[14829s]  		O: rrelocate_3              -----> [14840s]  Current: [fitness: 616296  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616296  last updated: 14817s  feasible: 1  size: 1084]
[14840s]  		O: rrelocate_4              -----> [14852s]  Current: [fitness: 616296  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616296  last updated: 14817s  feasible: 1  size: 1084]
[14852s]  		O: move_all_1               -----> [14852s]  Current: [fitness: 616296  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616296  last updated: 14817s  feasible: 1  size: 1084]
[14852s]  		O: move_all_2               -----> [14852s]  Current: [fitness: 616296  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616296  last updated: 14817s  feasible: 1  size: 1084]
[14852s]  		O: insert1                  -----> [14852s]  Current: [fitness: 616296  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616296  last updated: 14817s  feasible: 1  size: 1084]
[14852s]  		O: remove1                  -----> [14852s]  Current: [fitness: 616296  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616296  last updated: 14817s  feasible: 1  size: 1084]
[14852s]  		O: two_opt                  -----> [14859s]  Current: [fitness: 616296  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616296  last updated: 14817s  feasible: 1  size: 1084]
[14859s]  		O: exchange_ids             -----> [14865s]  Current: [fitness: 616186  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 616296  last updated: 14817s  feasible: 1  size: 1084]
[14865s]  		O: exchange_1_2             -----> [14877s]  Current: [fitness: 616130  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 616186  last updated: 14865s  feasible: 1  size: 1084]
[14877s]  		O: exchange_2_2             -----> [14888s]  Current: [fitness: 616011  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 616130  last updated: 14877s  feasible: 1  size: 1084]
[14888s]  		O: exchange_3_3             -----> [14900s]  Current: [fitness: 616011  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616011  last updated: 14888s  feasible: 1  size: 1084]
[14900s]  		O: exchange_3_4             -----> [14912s]  Current: [fitness: 616011  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616011  last updated: 14888s  feasible: 1  size: 1084]
[14912s]  		O: exchange_4_4             -----> [14923s]  Current: [fitness: 616011  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616011  last updated: 14888s  feasible: 1  size: 1084]
[14923s]  		O: rexchange_2_2            -----> [14935s]  Current: [fitness: 616011  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616011  last updated: 14888s  feasible: 1  size: 1084]
[14935s]  		O: rexchange_2_3            -----> [14946s]  Current: [fitness: 616011  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 616011  last updated: 14888s  feasible: 1  size: 1084]
