Solving vm1084
[0s]  C: constructRandomReplicate -----> [0s]  Current: [fitness: 4294967295  updated: 1  feasible: 0  size: 1084]    BKS: [fitness: 4294967295  last updated: 0s  feasible: 0  size: 0]
[0s]  MH: ILS                       
[0s]  	LS: cyclicVND                
[2387s]  		O: exchange_3_4             -----> [2399s]  Current: [fitness: 2533391  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2544868  last updated: 2387s  feasible: 1  size: 1084]
[2399s]  		O: exchange_4_4             -----> [2411s]  Current: [fitness: 2521950  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2533391  last updated: 2399s  feasible: 1  size: 1084]
[2411s]  		O: rexchange_2_2            -----> [2422s]  Current: [fitness: 2511458  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2521950  last updated: 2411s  feasible: 1  size: 1084]
[2422s]  		O: rexchange_2_3            -----> [2434s]  Current: [fitness: 2499612  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2511458  last updated: 2422s  feasible: 1  size: 1084]
[2434s]  		O: rexchange_4_4            -----> [2446s]  Current: [fitness: 2488493  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2499612  last updated: 2434s  feasible: 1  size: 1084]
[2446s]  		O: centered_exchange_1      -----> [2446s]  Current: [fitness: 2484762  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2488493  last updated: 2446s  feasible: 1  size: 1084]
[2446s]  		O: relocate_1               -----> [2458s]  Current: [fitness: 2476857  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2484762  last updated: 2446s  feasible: 1  size: 1084]
[2458s]  		O: relocate_5               -----> [2470s]  Current: [fitness: 2466574  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2476857  last updated: 2458s  feasible: 1  size: 1084]
[2470s]  		O: rrelocate_3              -----> [2482s]  Current: [fitness: 2456322  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2466574  last updated: 2470s  feasible: 1  size: 1084]
[2482s]  		O: rrelocate_4              -----> [2493s]  Current: [fitness: 2445149  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2456322  last updated: 2482s  feasible: 1  size: 1084]
[2493s]  		O: move_all_1               -----> [2493s]  Current: [fitness: 2441100  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2445149  last updated: 2493s  feasible: 1  size: 1084]
[2493s]  		O: move_all_2               -----> [2493s]  Current: [fitness: 2436217  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2441100  last updated: 2493s  feasible: 1  size: 1084]
[2493s]  		O: insert1                  -----> [2493s]  Current: [fitness: 2436217  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2436217  last updated: 2493s  feasible: 1  size: 1084]
[2493s]  		O: remove1                  -----> [2493s]  Current: [fitness: 2436217  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2436217  last updated: 2493s  feasible: 1  size: 1084]
[2493s]  		O: two_opt                  -----> [2500s]  Current: [fitness: 2427751  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2436217  last updated: 2493s  feasible: 1  size: 1084]
[2500s]  		O: exchange_ids             -----> [2507s]  Current: [fitness: 2417603  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2427751  last updated: 2500s  feasible: 1  size: 1084]
[2507s]  		O: exchange_1_2             -----> [2518s]  Current: [fitness: 2406716  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2417603  last updated: 2507s  feasible: 1  size: 1084]
[2518s]  		O: exchange_2_2             -----> [2531s]  Current: [fitness: 2398813  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2406716  last updated: 2518s  feasible: 1  size: 1084]
[2531s]  		O: exchange_3_3             -----> [2543s]  Current: [fitness: 2389953  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2398813  last updated: 2531s  feasible: 1  size: 1084]
[2543s]  		O: exchange_3_4             -----> [2555s]  Current: [fitness: 2378742  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2389953  last updated: 2543s  feasible: 1  size: 1084]
[2555s]  		O: exchange_4_4             -----> [2566s]  Current: [fitness: 2366869  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2378742  last updated: 2555s  feasible: 1  size: 1084]
[2566s]  		O: rexchange_2_2            -----> [2578s]  Current: [fitness: 2358648  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2366869  last updated: 2566s  feasible: 1  size: 1084]
[2578s]  		O: rexchange_2_3            -----> [2590s]  Current: [fitness: 2348359  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2358648  last updated: 2578s  feasible: 1  size: 1084]
[2590s]  		O: rexchange_4_4            -----> [2602s]  Current: [fitness: 2338174  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2348359  last updated: 2590s  feasible: 1  size: 1084]
[2602s]  		O: centered_exchange_1      -----> [2602s]  Current: [fitness: 2335023  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2338174  last updated: 2602s  feasible: 1  size: 1084]
[2602s]  		O: relocate_1               -----> [2614s]  Current: [fitness: 2328797  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2335023  last updated: 2602s  feasible: 1  size: 1084]
[2614s]  		O: relocate_5               -----> [2626s]  Current: [fitness: 2319883  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2328797  last updated: 2614s  feasible: 1  size: 1084]
[2626s]  		O: rrelocate_3              -----> [2638s]  Current: [fitness: 2309741  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2319883  last updated: 2626s  feasible: 1  size: 1084]
[2638s]  		O: rrelocate_4              -----> [2650s]  Current: [fitness: 2299245  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2309741  last updated: 2638s  feasible: 1  size: 1084]
[2650s]  		O: move_all_1               -----> [2650s]  Current: [fitness: 2295612  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2299245  last updated: 2650s  feasible: 1  size: 1084]
[2650s]  		O: move_all_2               -----> [2650s]  Current: [fitness: 2291158  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2295612  last updated: 2650s  feasible: 1  size: 1084]
[2650s]  		O: insert1                  -----> [2650s]  Current: [fitness: 2291158  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2291158  last updated: 2650s  feasible: 1  size: 1084]
[2650s]  		O: remove1                  -----> [2650s]  Current: [fitness: 2291158  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2291158  last updated: 2650s  feasible: 1  size: 1084]
[2650s]  		O: two_opt                  -----> [2657s]  Current: [fitness: 2283756  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2291158  last updated: 2650s  feasible: 1  size: 1084]
[2657s]  		O: exchange_ids             -----> [2664s]  Current: [fitness: 2274494  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2283756  last updated: 2657s  feasible: 1  size: 1084]
[2664s]  		O: exchange_1_2             -----> [2676s]  Current: [fitness: 2264981  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2274494  last updated: 2664s  feasible: 1  size: 1084]
[2676s]  		O: exchange_2_2             -----> [2687s]  Current: [fitness: 2257201  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2264981  last updated: 2676s  feasible: 1  size: 1084]
[2687s]  		O: exchange_3_3             -----> [2699s]  Current: [fitness: 2248922  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2257201  last updated: 2687s  feasible: 1  size: 1084]
[2699s]  		O: exchange_3_4             -----> [2711s]  Current: [fitness: 2240138  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2248922  last updated: 2699s  feasible: 1  size: 1084]
[2711s]  		O: exchange_4_4             -----> [2723s]  Current: [fitness: 2231666  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2240138  last updated: 2711s  feasible: 1  size: 1084]
[2723s]  		O: rexchange_2_2            -----> [2735s]  Current: [fitness: 2223441  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2231666  last updated: 2723s  feasible: 1  size: 1084]
[2735s]  		O: rexchange_2_3            -----> [2747s]  Current: [fitness: 2213300  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2223441  last updated: 2735s  feasible: 1  size: 1084]
[2747s]  		O: rexchange_4_4            -----> [2759s]  Current: [fitness: 2204623  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2213300  last updated: 2747s  feasible: 1  size: 1084]
[2759s]  		O: centered_exchange_1      -----> [2759s]  Current: [fitness: 2201634  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2204623  last updated: 2759s  feasible: 1  size: 1084]
[2759s]  		O: relocate_1               -----> [2771s]  Current: [fitness: 2196462  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2201634  last updated: 2759s  feasible: 1  size: 1084]
[2771s]  		O: relocate_5               -----> [2783s]  Current: [fitness: 2188381  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2196462  last updated: 2771s  feasible: 1  size: 1084]
[2783s]  		O: rrelocate_3              -----> [2794s]  Current: [fitness: 2178281  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2188381  last updated: 2783s  feasible: 1  size: 1084]
[2794s]  		O: rrelocate_4              -----> [2806s]  Current: [fitness: 2170516  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2178281  last updated: 2794s  feasible: 1  size: 1084]
[2806s]  		O: move_all_1               -----> [2806s]  Current: [fitness: 2166674  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2170516  last updated: 2806s  feasible: 1  size: 1084]
[2806s]  		O: move_all_2               -----> [2806s]  Current: [fitness: 2162249  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2166674  last updated: 2806s  feasible: 1  size: 1084]
[2806s]  		O: insert1                  -----> [2806s]  Current: [fitness: 2162249  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2162249  last updated: 2806s  feasible: 1  size: 1084]
[2806s]  		O: remove1                  -----> [2806s]  Current: [fitness: 2162249  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2162249  last updated: 2806s  feasible: 1  size: 1084]
[2806s]  		O: two_opt                  -----> [2814s]  Current: [fitness: 2156530  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2162249  last updated: 2806s  feasible: 1  size: 1084]
[2814s]  		O: exchange_ids             -----> [2822s]  Current: [fitness: 2149050  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2156530  last updated: 2814s  feasible: 1  size: 1084]
[2822s]  		O: exchange_1_2             -----> [2834s]  Current: [fitness: 2141642  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2149050  last updated: 2822s  feasible: 1  size: 1084]
[2834s]  		O: exchange_2_2             -----> [2846s]  Current: [fitness: 2132902  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2141642  last updated: 2834s  feasible: 1  size: 1084]
[2846s]  		O: exchange_3_3             -----> [2858s]  Current: [fitness: 2122186  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2132902  last updated: 2846s  feasible: 1  size: 1084]
[2858s]  		O: exchange_3_4             -----> [2869s]  Current: [fitness: 2113465  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2122186  last updated: 2858s  feasible: 1  size: 1084]
[2869s]  		O: exchange_4_4             -----> [2881s]  Current: [fitness: 2105852  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2113465  last updated: 2869s  feasible: 1  size: 1084]
[2881s]  		O: rexchange_2_2            -----> [2893s]  Current: [fitness: 2097863  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2105852  last updated: 2881s  feasible: 1  size: 1084]
[2893s]  		O: rexchange_2_3            -----> [2905s]  Current: [fitness: 2087013  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2097863  last updated: 2893s  feasible: 1  size: 1084]
[2905s]  		O: rexchange_4_4            -----> [2916s]  Current: [fitness: 2078661  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2087013  last updated: 2905s  feasible: 1  size: 1084]
[2916s]  		O: centered_exchange_1      -----> [2916s]  Current: [fitness: 2075456  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2078661  last updated: 2916s  feasible: 1  size: 1084]
[2916s]  		O: relocate_1               -----> [2928s]  Current: [fitness: 2069388  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2075456  last updated: 2916s  feasible: 1  size: 1084]
[2928s]  		O: relocate_5               -----> [2940s]  Current: [fitness: 2061460  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2069388  last updated: 2928s  feasible: 1  size: 1084]
[2940s]  		O: rrelocate_3              -----> [2952s]  Current: [fitness: 2054220  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2061460  last updated: 2940s  feasible: 1  size: 1084]
[2952s]  		O: rrelocate_4              -----> [2963s]  Current: [fitness: 2046587  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2054220  last updated: 2952s  feasible: 1  size: 1084]
[2963s]  		O: move_all_1               -----> [2963s]  Current: [fitness: 2043588  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2046587  last updated: 2963s  feasible: 1  size: 1084]
[2963s]  		O: move_all_2               -----> [2963s]  Current: [fitness: 2039812  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2043588  last updated: 2963s  feasible: 1  size: 1084]
[2963s]  		O: insert1                  -----> [2963s]  Current: [fitness: 2039812  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2039812  last updated: 2963s  feasible: 1  size: 1084]
[2963s]  		O: remove1                  -----> [2963s]  Current: [fitness: 2039812  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2039812  last updated: 2963s  feasible: 1  size: 1084]
[2963s]  		O: two_opt                  -----> [2970s]  Current: [fitness: 2033193  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2039812  last updated: 2963s  feasible: 1  size: 1084]
[2970s]  		O: exchange_ids             -----> [2977s]  Current: [fitness: 2025918  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2033193  last updated: 2970s  feasible: 1  size: 1084]
[2977s]  		O: exchange_1_2             -----> [2989s]  Current: [fitness: 2018088  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2025918  last updated: 2977s  feasible: 1  size: 1084]
[2989s]  		O: exchange_2_2             -----> [3001s]  Current: [fitness: 2011479  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2018088  last updated: 2989s  feasible: 1  size: 1084]
[3001s]  		O: exchange_3_3             -----> [3013s]  Current: [fitness: 2004546  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2011479  last updated: 3001s  feasible: 1  size: 1084]
[3013s]  		O: exchange_3_4             -----> [3024s]  Current: [fitness: 1996088  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2004546  last updated: 3013s  feasible: 1  size: 1084]
[3024s]  		O: exchange_4_4             -----> [3036s]  Current: [fitness: 1988785  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1996088  last updated: 3024s  feasible: 1  size: 1084]
[3036s]  		O: rexchange_2_2            -----> [3048s]  Current: [fitness: 1982077  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1988785  last updated: 3036s  feasible: 1  size: 1084]
[3048s]  		O: rexchange_2_3            -----> [3060s]  Current: [fitness: 1974451  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1982077  last updated: 3048s  feasible: 1  size: 1084]
[3060s]  		O: rexchange_4_4            -----> [3072s]  Current: [fitness: 1967342  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1974451  last updated: 3060s  feasible: 1  size: 1084]
[3072s]  		O: centered_exchange_1      -----> [3072s]  Current: [fitness: 1964128  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1967342  last updated: 3072s  feasible: 1  size: 1084]
[3072s]  		O: relocate_1               -----> [3083s]  Current: [fitness: 1959014  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1964128  last updated: 3072s  feasible: 1  size: 1084]
[3083s]  		O: relocate_5               -----> [3095s]  Current: [fitness: 1951976  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1959014  last updated: 3083s  feasible: 1  size: 1084]
[3095s]  		O: rrelocate_3              -----> [3107s]  Current: [fitness: 1945699  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1951976  last updated: 3095s  feasible: 1  size: 1084]
[3107s]  		O: rrelocate_4              -----> [3120s]  Current: [fitness: 1938672  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1945699  last updated: 3107s  feasible: 1  size: 1084]
[3120s]  		O: move_all_1               -----> [3120s]  Current: [fitness: 1935964  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1938672  last updated: 3120s  feasible: 1  size: 1084]
[3120s]  		O: move_all_2               -----> [3120s]  Current: [fitness: 1932265  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1935964  last updated: 3120s  feasible: 1  size: 1084]
[3120s]  		O: insert1                  -----> [3120s]  Current: [fitness: 1932265  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1932265  last updated: 3120s  feasible: 1  size: 1084]
[3120s]  		O: remove1                  -----> [3120s]  Current: [fitness: 1932265  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1932265  last updated: 3120s  feasible: 1  size: 1084]
[3120s]  		O: two_opt                  -----> [3127s]  Current: [fitness: 1926022  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1932265  last updated: 3120s  feasible: 1  size: 1084]
[3127s]  		O: exchange_ids             -----> [3134s]  Current: [fitness: 1919061  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1926022  last updated: 3127s  feasible: 1  size: 1084]
[3134s]  		O: exchange_1_2             -----> [3147s]  Current: [fitness: 1911871  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1919061  last updated: 3134s  feasible: 1  size: 1084]
[3147s]  		O: exchange_2_2             -----> [3159s]  Current: [fitness: 1905456  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1911871  last updated: 3147s  feasible: 1  size: 1084]
[3159s]  		O: exchange_3_3             -----> [3171s]  Current: [fitness: 1898916  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1905456  last updated: 3159s  feasible: 1  size: 1084]
[3171s]  		O: exchange_3_4             -----> [3183s]  Current: [fitness: 1892095  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1898916  last updated: 3171s  feasible: 1  size: 1084]
[3183s]  		O: exchange_4_4             -----> [3194s]  Current: [fitness: 1885827  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1892095  last updated: 3183s  feasible: 1  size: 1084]
[3194s]  		O: rexchange_2_2            -----> [3206s]  Current: [fitness: 1880243  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1885827  last updated: 3194s  feasible: 1  size: 1084]
[3206s]  		O: rexchange_2_3            -----> [3218s]  Current: [fitness: 1872711  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1880243  last updated: 3206s  feasible: 1  size: 1084]
[3218s]  		O: rexchange_4_4            -----> [3230s]  Current: [fitness: 1865607  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1872711  last updated: 3218s  feasible: 1  size: 1084]
[3230s]  		O: centered_exchange_1      -----> [3230s]  Current: [fitness: 1862826  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1865607  last updated: 3230s  feasible: 1  size: 1084]
[3230s]  		O: relocate_1               -----> [3241s]  Current: [fitness: 1858398  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1862826  last updated: 3230s  feasible: 1  size: 1084]
[3241s]  		O: relocate_5               -----> [3253s]  Current: [fitness: 1851593  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1858398  last updated: 3241s  feasible: 1  size: 1084]
[3253s]  		O: rrelocate_3              -----> [3265s]  Current: [fitness: 1845102  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1851593  last updated: 3253s  feasible: 1  size: 1084]
[3265s]  		O: rrelocate_4              -----> [3277s]  Current: [fitness: 1839654  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1845102  last updated: 3265s  feasible: 1  size: 1084]
[3277s]  		O: move_all_1               -----> [3277s]  Current: [fitness: 1837173  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1839654  last updated: 3277s  feasible: 1  size: 1084]
[3277s]  		O: move_all_2               -----> [3277s]  Current: [fitness: 1833707  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1837173  last updated: 3277s  feasible: 1  size: 1084]
[3277s]  		O: insert1                  -----> [3277s]  Current: [fitness: 1833707  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1833707  last updated: 3277s  feasible: 1  size: 1084]
[3277s]  		O: remove1                  -----> [3277s]  Current: [fitness: 1833707  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1833707  last updated: 3277s  feasible: 1  size: 1084]
[3277s]  		O: two_opt                  -----> [3285s]  Current: [fitness: 1828712  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1833707  last updated: 3277s  feasible: 1  size: 1084]
[3285s]  		O: exchange_ids             -----> [3291s]  Current: [fitness: 1822591  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1828712  last updated: 3285s  feasible: 1  size: 1084]
[3291s]  		O: exchange_1_2             -----> [3303s]  Current: [fitness: 1816131  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1822591  last updated: 3291s  feasible: 1  size: 1084]
[3303s]  		O: exchange_2_2             -----> [3315s]  Current: [fitness: 1810434  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1816131  last updated: 3303s  feasible: 1  size: 1084]
[3315s]  		O: exchange_3_3             -----> [3326s]  Current: [fitness: 1804553  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1810434  last updated: 3315s  feasible: 1  size: 1084]
[3326s]  		O: exchange_3_4             -----> [3338s]  Current: [fitness: 1798966  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1804553  last updated: 3326s  feasible: 1  size: 1084]
[3338s]  		O: exchange_4_4             -----> [3350s]  Current: [fitness: 1792877  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1798966  last updated: 3338s  feasible: 1  size: 1084]
[3350s]  		O: rexchange_2_2            -----> [3362s]  Current: [fitness: 1787620  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1792877  last updated: 3350s  feasible: 1  size: 1084]
[3362s]  		O: rexchange_2_3            -----> [3374s]  Current: [fitness: 1780974  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1787620  last updated: 3362s  feasible: 1  size: 1084]
[3374s]  		O: rexchange_4_4            -----> [3386s]  Current: [fitness: 1774941  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1780974  last updated: 3374s  feasible: 1  size: 1084]
[3386s]  		O: centered_exchange_1      -----> [3386s]  Current: [fitness: 1772306  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1774941  last updated: 3386s  feasible: 1  size: 1084]
[3386s]  		O: relocate_1               -----> [3398s]  Current: [fitness: 1767978  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1772306  last updated: 3386s  feasible: 1  size: 1084]
[3398s]  		O: relocate_5               -----> [3410s]  Current: [fitness: 1762052  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1767978  last updated: 3398s  feasible: 1  size: 1084]
[3410s]  		O: rrelocate_3              -----> [3422s]  Current: [fitness: 1756589  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1762052  last updated: 3410s  feasible: 1  size: 1084]
[3422s]  		O: rrelocate_4              -----> [3434s]  Current: [fitness: 1750253  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1756589  last updated: 3422s  feasible: 1  size: 1084]
[3434s]  		O: move_all_1               -----> [3434s]  Current: [fitness: 1747812  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1750253  last updated: 3434s  feasible: 1  size: 1084]
[3434s]  		O: move_all_2               -----> [3434s]  Current: [fitness: 1744657  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1747812  last updated: 3434s  feasible: 1  size: 1084]
[3434s]  		O: insert1                  -----> [3434s]  Current: [fitness: 1744657  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1744657  last updated: 3434s  feasible: 1  size: 1084]
[3434s]  		O: remove1                  -----> [3434s]  Current: [fitness: 1744657  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1744657  last updated: 3434s  feasible: 1  size: 1084]
[3434s]  		O: two_opt                  -----> [3441s]  Current: [fitness: 1740046  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1744657  last updated: 3434s  feasible: 1  size: 1084]
[3441s]  		O: exchange_ids             -----> [3448s]  Current: [fitness: 1734726  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1740046  last updated: 3441s  feasible: 1  size: 1084]
[3448s]  		O: exchange_1_2             -----> [3459s]  Current: [fitness: 1728615  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1734726  last updated: 3448s  feasible: 1  size: 1084]
[3459s]  		O: exchange_2_2             -----> [3471s]  Current: [fitness: 1722949  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1728615  last updated: 3459s  feasible: 1  size: 1084]
[3471s]  		O: exchange_3_3             -----> [3483s]  Current: [fitness: 1717343  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1722949  last updated: 3471s  feasible: 1  size: 1084]
[3483s]  		O: exchange_3_4             -----> [3495s]  Current: [fitness: 1711792  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1717343  last updated: 3483s  feasible: 1  size: 1084]
[3495s]  		O: exchange_4_4             -----> [3506s]  Current: [fitness: 1704071  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1711792  last updated: 3495s  feasible: 1  size: 1084]
[3506s]  		O: rexchange_2_2            -----> [3518s]  Current: [fitness: 1699013  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1704071  last updated: 3506s  feasible: 1  size: 1084]
[3518s]  		O: rexchange_2_3            -----> [3531s]  Current: [fitness: 1693360  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1699013  last updated: 3518s  feasible: 1  size: 1084]
[3531s]  		O: rexchange_4_4            -----> [3543s]  Current: [fitness: 1687376  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1693360  last updated: 3531s  feasible: 1  size: 1084]
[3543s]  		O: centered_exchange_1      -----> [3543s]  Current: [fitness: 1685111  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1687376  last updated: 3543s  feasible: 1  size: 1084]
[3543s]  		O: relocate_1               -----> [3555s]  Current: [fitness: 1681033  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1685111  last updated: 3543s  feasible: 1  size: 1084]
[3555s]  		O: relocate_5               -----> [3568s]  Current: [fitness: 1674909  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1681033  last updated: 3555s  feasible: 1  size: 1084]
[3568s]  		O: rrelocate_3              -----> [3580s]  Current: [fitness: 1669614  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1674909  last updated: 3568s  feasible: 1  size: 1084]
[3580s]  		O: rrelocate_4              -----> [3593s]  Current: [fitness: 1664215  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1669614  last updated: 3580s  feasible: 1  size: 1084]
[3593s]  		O: move_all_1               -----> [3593s]  Current: [fitness: 1661823  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1664215  last updated: 3593s  feasible: 1  size: 1084]
[3593s]  		O: move_all_2               -----> [3593s]  Current: [fitness: 1659134  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1661823  last updated: 3593s  feasible: 1  size: 1084]
