Solving vm1084
[0s]  C: constructRandomReplicate -----> [0s]  Current: [fitness: 4294967295  updated: 1  feasible: 0  size: 1084]    BKS: [fitness: 4294967295  last updated: 0s  feasible: 0  size: 0]
[0s]  MH: ILS                       
[0s]  	LS: cyclicVND                
[1614s]  		O: rexchange_2_2            -----> [1622s]  Current: [fitness: 2304586  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2315411  last updated: 1614s  feasible: 1  size: 1084]
[1622s]  		O: rexchange_2_3            -----> [1630s]  Current: [fitness: 2292906  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2304586  last updated: 1622s  feasible: 1  size: 1084]
[1630s]  		O: rexchange_4_4            -----> [1638s]  Current: [fitness: 2280438  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2292906  last updated: 1630s  feasible: 1  size: 1084]
[1638s]  		O: centered_exchange_1      -----> [1638s]  Current: [fitness: 2276655  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2280438  last updated: 1638s  feasible: 1  size: 1084]
[1638s]  		O: relocate_1               -----> [1646s]  Current: [fitness: 2269301  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2276655  last updated: 1638s  feasible: 1  size: 1084]
[1646s]  		O: relocate_5               -----> [1654s]  Current: [fitness: 2257307  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2269301  last updated: 1646s  feasible: 1  size: 1084]
[1654s]  		O: rrelocate_3              -----> [1662s]  Current: [fitness: 2246974  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2257307  last updated: 1654s  feasible: 1  size: 1084]
[1662s]  		O: rrelocate_4              -----> [1670s]  Current: [fitness: 2236671  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2246974  last updated: 1662s  feasible: 1  size: 1084]
[1670s]  		O: move_all_1               -----> [1670s]  Current: [fitness: 2232703  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2236671  last updated: 1670s  feasible: 1  size: 1084]
[1670s]  		O: move_all_2               -----> [1670s]  Current: [fitness: 2228611  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2232703  last updated: 1670s  feasible: 1  size: 1084]
[1670s]  		O: insert1                  -----> [1670s]  Current: [fitness: 2228611  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2228611  last updated: 1670s  feasible: 1  size: 1084]
[1670s]  		O: remove1                  -----> [1670s]  Current: [fitness: 2228611  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2228611  last updated: 1670s  feasible: 1  size: 1084]
[1670s]  		O: two_opt                  -----> [1675s]  Current: [fitness: 2215260  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2228611  last updated: 1670s  feasible: 1  size: 1084]
[1675s]  		O: exchange_ids             -----> [1680s]  Current: [fitness: 2205254  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2215260  last updated: 1675s  feasible: 1  size: 1084]
[1680s]  		O: exchange_1_2             -----> [1688s]  Current: [fitness: 2195228  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2205254  last updated: 1680s  feasible: 1  size: 1084]
[1688s]  		O: exchange_2_2             -----> [1696s]  Current: [fitness: 2184374  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2195228  last updated: 1688s  feasible: 1  size: 1084]
[1696s]  		O: exchange_3_3             -----> [1703s]  Current: [fitness: 2173611  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2184374  last updated: 1696s  feasible: 1  size: 1084]
[1703s]  		O: exchange_3_4             -----> [1712s]  Current: [fitness: 2161573  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2173611  last updated: 1703s  feasible: 1  size: 1084]
[1712s]  		O: exchange_4_4             -----> [1719s]  Current: [fitness: 2151055  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2161573  last updated: 1712s  feasible: 1  size: 1084]
[1719s]  		O: rexchange_2_2            -----> [1727s]  Current: [fitness: 2140675  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2151055  last updated: 1719s  feasible: 1  size: 1084]
[1727s]  		O: rexchange_2_3            -----> [1735s]  Current: [fitness: 2129424  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2140675  last updated: 1727s  feasible: 1  size: 1084]
[1735s]  		O: rexchange_4_4            -----> [1743s]  Current: [fitness: 2119645  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2129424  last updated: 1735s  feasible: 1  size: 1084]
[1743s]  		O: centered_exchange_1      -----> [1743s]  Current: [fitness: 2115996  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2119645  last updated: 1743s  feasible: 1  size: 1084]
[1743s]  		O: relocate_1               -----> [1751s]  Current: [fitness: 2109501  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2115996  last updated: 1743s  feasible: 1  size: 1084]
[1751s]  		O: relocate_5               -----> [1759s]  Current: [fitness: 2099286  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2109501  last updated: 1751s  feasible: 1  size: 1084]
[1759s]  		O: rrelocate_3              -----> [1767s]  Current: [fitness: 2089263  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2099286  last updated: 1759s  feasible: 1  size: 1084]
[1767s]  		O: rrelocate_4              -----> [1774s]  Current: [fitness: 2080034  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2089263  last updated: 1767s  feasible: 1  size: 1084]
[1774s]  		O: move_all_1               -----> [1774s]  Current: [fitness: 2076495  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2080034  last updated: 1774s  feasible: 1  size: 1084]
[1774s]  		O: move_all_2               -----> [1774s]  Current: [fitness: 2072272  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2076495  last updated: 1774s  feasible: 1  size: 1084]
[1774s]  		O: insert1                  -----> [1774s]  Current: [fitness: 2072272  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2072272  last updated: 1774s  feasible: 1  size: 1084]
[1774s]  		O: remove1                  -----> [1774s]  Current: [fitness: 2072272  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2072272  last updated: 1774s  feasible: 1  size: 1084]
[1774s]  		O: two_opt                  -----> [1779s]  Current: [fitness: 2059640  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2072272  last updated: 1774s  feasible: 1  size: 1084]
[1779s]  		O: exchange_ids             -----> [1784s]  Current: [fitness: 2051571  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2059640  last updated: 1779s  feasible: 1  size: 1084]
[1784s]  		O: exchange_1_2             -----> [1792s]  Current: [fitness: 2042866  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2051571  last updated: 1784s  feasible: 1  size: 1084]
[1792s]  		O: exchange_2_2             -----> [1800s]  Current: [fitness: 2033934  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2042866  last updated: 1792s  feasible: 1  size: 1084]
[1800s]  		O: exchange_3_3             -----> [1808s]  Current: [fitness: 2024390  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2033934  last updated: 1800s  feasible: 1  size: 1084]
[1808s]  		O: exchange_3_4             -----> [1816s]  Current: [fitness: 2012741  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2024390  last updated: 1808s  feasible: 1  size: 1084]
[1816s]  		O: exchange_4_4             -----> [1823s]  Current: [fitness: 2003965  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2012741  last updated: 1816s  feasible: 1  size: 1084]
[1823s]  		O: rexchange_2_2            -----> [1831s]  Current: [fitness: 1994346  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2003965  last updated: 1823s  feasible: 1  size: 1084]
[1831s]  		O: rexchange_2_3            -----> [1839s]  Current: [fitness: 1984881  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1994346  last updated: 1831s  feasible: 1  size: 1084]
[1839s]  		O: rexchange_4_4            -----> [1847s]  Current: [fitness: 1976245  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1984881  last updated: 1839s  feasible: 1  size: 1084]
[1847s]  		O: centered_exchange_1      -----> [1847s]  Current: [fitness: 1972682  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1976245  last updated: 1847s  feasible: 1  size: 1084]
[1847s]  		O: relocate_1               -----> [1855s]  Current: [fitness: 1966404  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1972682  last updated: 1847s  feasible: 1  size: 1084]
[1855s]  		O: relocate_5               -----> [1863s]  Current: [fitness: 1957196  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1966404  last updated: 1855s  feasible: 1  size: 1084]
[1863s]  		O: rrelocate_3              -----> [1871s]  Current: [fitness: 1950364  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1957196  last updated: 1863s  feasible: 1  size: 1084]
[1871s]  		O: rrelocate_4              -----> [1878s]  Current: [fitness: 1940105  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1950364  last updated: 1871s  feasible: 1  size: 1084]
[1878s]  		O: move_all_1               -----> [1879s]  Current: [fitness: 1936777  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1940105  last updated: 1878s  feasible: 1  size: 1084]
[1879s]  		O: move_all_2               -----> [1879s]  Current: [fitness: 1933390  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1936777  last updated: 1879s  feasible: 1  size: 1084]
[1879s]  		O: insert1                  -----> [1879s]  Current: [fitness: 1933390  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1933390  last updated: 1879s  feasible: 1  size: 1084]
[1879s]  		O: remove1                  -----> [1879s]  Current: [fitness: 1933390  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1933390  last updated: 1879s  feasible: 1  size: 1084]
[1879s]  		O: two_opt                  -----> [1884s]  Current: [fitness: 1921455  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1933390  last updated: 1879s  feasible: 1  size: 1084]
[1884s]  		O: exchange_ids             -----> [1888s]  Current: [fitness: 1913516  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1921455  last updated: 1884s  feasible: 1  size: 1084]
[1888s]  		O: exchange_1_2             -----> [1896s]  Current: [fitness: 1906543  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1913516  last updated: 1888s  feasible: 1  size: 1084]
[1896s]  		O: exchange_2_2             -----> [1904s]  Current: [fitness: 1898096  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1906543  last updated: 1896s  feasible: 1  size: 1084]
[1904s]  		O: exchange_3_3             -----> [1912s]  Current: [fitness: 1888922  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1898096  last updated: 1904s  feasible: 1  size: 1084]
[1912s]  		O: exchange_3_4             -----> [1920s]  Current: [fitness: 1881067  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1888922  last updated: 1912s  feasible: 1  size: 1084]
[1920s]  		O: exchange_4_4             -----> [1927s]  Current: [fitness: 1873135  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1881067  last updated: 1920s  feasible: 1  size: 1084]
[1927s]  		O: rexchange_2_2            -----> [1935s]  Current: [fitness: 1864245  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1873135  last updated: 1927s  feasible: 1  size: 1084]
[1935s]  		O: rexchange_2_3            -----> [1943s]  Current: [fitness: 1856006  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1864245  last updated: 1935s  feasible: 1  size: 1084]
[1943s]  		O: rexchange_4_4            -----> [1951s]  Current: [fitness: 1847645  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1856006  last updated: 1943s  feasible: 1  size: 1084]
[1951s]  		O: centered_exchange_1      -----> [1951s]  Current: [fitness: 1844900  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1847645  last updated: 1951s  feasible: 1  size: 1084]
[1951s]  		O: relocate_1               -----> [1959s]  Current: [fitness: 1839716  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1844900  last updated: 1951s  feasible: 1  size: 1084]
[1959s]  		O: relocate_5               -----> [1967s]  Current: [fitness: 1831905  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1839716  last updated: 1959s  feasible: 1  size: 1084]
[1967s]  		O: rrelocate_3              -----> [1975s]  Current: [fitness: 1824811  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1831905  last updated: 1967s  feasible: 1  size: 1084]
[1975s]  		O: rrelocate_4              -----> [1983s]  Current: [fitness: 1817679  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1824811  last updated: 1975s  feasible: 1  size: 1084]
[1983s]  		O: move_all_1               -----> [1983s]  Current: [fitness: 1814522  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1817679  last updated: 1983s  feasible: 1  size: 1084]
[1983s]  		O: move_all_2               -----> [1983s]  Current: [fitness: 1811420  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1814522  last updated: 1983s  feasible: 1  size: 1084]
[1983s]  		O: insert1                  -----> [1983s]  Current: [fitness: 1811420  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1811420  last updated: 1983s  feasible: 1  size: 1084]
[1983s]  		O: remove1                  -----> [1983s]  Current: [fitness: 1811420  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1811420  last updated: 1983s  feasible: 1  size: 1084]
[1983s]  		O: two_opt                  -----> [1988s]  Current: [fitness: 1800511  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1811420  last updated: 1983s  feasible: 1  size: 1084]
[1988s]  		O: exchange_ids             -----> [1992s]  Current: [fitness: 1794304  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1800511  last updated: 1988s  feasible: 1  size: 1084]
[1992s]  		O: exchange_1_2             -----> [2000s]  Current: [fitness: 1787380  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1794304  last updated: 1992s  feasible: 1  size: 1084]
[2000s]  		O: exchange_2_2             -----> [2008s]  Current: [fitness: 1779114  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1787380  last updated: 2000s  feasible: 1  size: 1084]
[2008s]  		O: exchange_3_3             -----> [2016s]  Current: [fitness: 1771189  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1779114  last updated: 2008s  feasible: 1  size: 1084]
[2016s]  		O: exchange_3_4             -----> [2024s]  Current: [fitness: 1764004  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1771189  last updated: 2016s  feasible: 1  size: 1084]
[2024s]  		O: exchange_4_4             -----> [2032s]  Current: [fitness: 1757165  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1764004  last updated: 2024s  feasible: 1  size: 1084]
[2032s]  		O: rexchange_2_2            -----> [2040s]  Current: [fitness: 1750694  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1757165  last updated: 2032s  feasible: 1  size: 1084]
[2040s]  		O: rexchange_2_3            -----> [2048s]  Current: [fitness: 1742450  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1750694  last updated: 2040s  feasible: 1  size: 1084]
[2048s]  		O: rexchange_4_4            -----> [2056s]  Current: [fitness: 1735980  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1742450  last updated: 2048s  feasible: 1  size: 1084]
[2056s]  		O: centered_exchange_1      -----> [2056s]  Current: [fitness: 1733258  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1735980  last updated: 2056s  feasible: 1  size: 1084]
[2056s]  		O: relocate_1               -----> [2064s]  Current: [fitness: 1728377  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1733258  last updated: 2056s  feasible: 1  size: 1084]
[2064s]  		O: relocate_5               -----> [2072s]  Current: [fitness: 1720917  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1728377  last updated: 2064s  feasible: 1  size: 1084]
[2072s]  		O: rrelocate_3              -----> [2080s]  Current: [fitness: 1714658  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1720917  last updated: 2072s  feasible: 1  size: 1084]
[2080s]  		O: rrelocate_4              -----> [2088s]  Current: [fitness: 1707293  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1714658  last updated: 2080s  feasible: 1  size: 1084]
[2088s]  		O: move_all_1               -----> [2088s]  Current: [fitness: 1704955  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1707293  last updated: 2088s  feasible: 1  size: 1084]
[2088s]  		O: move_all_2               -----> [2088s]  Current: [fitness: 1702082  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1704955  last updated: 2088s  feasible: 1  size: 1084]
[2088s]  		O: insert1                  -----> [2088s]  Current: [fitness: 1702082  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1702082  last updated: 2088s  feasible: 1  size: 1084]
[2088s]  		O: remove1                  -----> [2088s]  Current: [fitness: 1702082  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1702082  last updated: 2088s  feasible: 1  size: 1084]
[2088s]  		O: two_opt                  -----> [2093s]  Current: [fitness: 1693908  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1702082  last updated: 2088s  feasible: 1  size: 1084]
[2093s]  		O: exchange_ids             -----> [2097s]  Current: [fitness: 1687746  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1693908  last updated: 2093s  feasible: 1  size: 1084]
[2097s]  		O: exchange_1_2             -----> [2105s]  Current: [fitness: 1680961  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1687746  last updated: 2097s  feasible: 1  size: 1084]
[2105s]  		O: exchange_2_2             -----> [2113s]  Current: [fitness: 1674737  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1680961  last updated: 2105s  feasible: 1  size: 1084]
[2113s]  		O: exchange_3_3             -----> [2121s]  Current: [fitness: 1668809  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1674737  last updated: 2113s  feasible: 1  size: 1084]
[2121s]  		O: exchange_3_4             -----> [2129s]  Current: [fitness: 1661894  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1668809  last updated: 2121s  feasible: 1  size: 1084]
[2129s]  		O: exchange_4_4             -----> [2137s]  Current: [fitness: 1656161  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1661894  last updated: 2129s  feasible: 1  size: 1084]
[2137s]  		O: rexchange_2_2            -----> [2145s]  Current: [fitness: 1648503  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1656161  last updated: 2137s  feasible: 1  size: 1084]
[2145s]  		O: rexchange_2_3            -----> [2154s]  Current: [fitness: 1641781  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1648503  last updated: 2145s  feasible: 1  size: 1084]
[2154s]  		O: rexchange_4_4            -----> [2162s]  Current: [fitness: 1635599  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1641781  last updated: 2154s  feasible: 1  size: 1084]
[2162s]  		O: centered_exchange_1      -----> [2162s]  Current: [fitness: 1633495  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1635599  last updated: 2162s  feasible: 1  size: 1084]
[2162s]  		O: relocate_1               -----> [2170s]  Current: [fitness: 1628980  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1633495  last updated: 2162s  feasible: 1  size: 1084]
[2170s]  		O: relocate_5               -----> [2178s]  Current: [fitness: 1622957  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1628980  last updated: 2170s  feasible: 1  size: 1084]
[2178s]  		O: rrelocate_3              -----> [2186s]  Current: [fitness: 1616923  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1622957  last updated: 2178s  feasible: 1  size: 1084]
[2186s]  		O: rrelocate_4              -----> [2194s]  Current: [fitness: 1611447  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1616923  last updated: 2186s  feasible: 1  size: 1084]
[2194s]  		O: move_all_1               -----> [2194s]  Current: [fitness: 1609161  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1611447  last updated: 2194s  feasible: 1  size: 1084]
[2194s]  		O: move_all_2               -----> [2194s]  Current: [fitness: 1606733  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1609161  last updated: 2194s  feasible: 1  size: 1084]
[2194s]  		O: insert1                  -----> [2194s]  Current: [fitness: 1606733  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1606733  last updated: 2194s  feasible: 1  size: 1084]
[2194s]  		O: remove1                  -----> [2194s]  Current: [fitness: 1606733  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1606733  last updated: 2194s  feasible: 1  size: 1084]
[2194s]  		O: two_opt                  -----> [2199s]  Current: [fitness: 1596515  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1606733  last updated: 2194s  feasible: 1  size: 1084]
[2199s]  		O: exchange_ids             -----> [2204s]  Current: [fitness: 1591349  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1596515  last updated: 2199s  feasible: 1  size: 1084]
[2204s]  		O: exchange_1_2             -----> [2212s]  Current: [fitness: 1585307  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1591349  last updated: 2204s  feasible: 1  size: 1084]
[2212s]  		O: exchange_2_2             -----> [2221s]  Current: [fitness: 1579192  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1585307  last updated: 2212s  feasible: 1  size: 1084]
[2221s]  		O: exchange_3_3             -----> [2229s]  Current: [fitness: 1572781  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1579192  last updated: 2221s  feasible: 1  size: 1084]
[2229s]  		O: exchange_3_4             -----> [2237s]  Current: [fitness: 1567254  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1572781  last updated: 2229s  feasible: 1  size: 1084]
[2237s]  		O: exchange_4_4             -----> [2245s]  Current: [fitness: 1562393  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1567254  last updated: 2237s  feasible: 1  size: 1084]
[2245s]  		O: rexchange_2_2            -----> [2253s]  Current: [fitness: 1557526  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1562393  last updated: 2245s  feasible: 1  size: 1084]
[2253s]  		O: rexchange_2_3            -----> [2261s]  Current: [fitness: 1551729  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1557526  last updated: 2253s  feasible: 1  size: 1084]
[2261s]  		O: rexchange_4_4            -----> [2268s]  Current: [fitness: 1546702  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1551729  last updated: 2261s  feasible: 1  size: 1084]
[2268s]  		O: centered_exchange_1      -----> [2268s]  Current: [fitness: 1544590  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1546702  last updated: 2268s  feasible: 1  size: 1084]
[2268s]  		O: relocate_1               -----> [2276s]  Current: [fitness: 1540288  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1544590  last updated: 2268s  feasible: 1  size: 1084]
[2276s]  		O: relocate_5               -----> [2284s]  Current: [fitness: 1534598  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1540288  last updated: 2276s  feasible: 1  size: 1084]
[2284s]  		O: rrelocate_3              -----> [2292s]  Current: [fitness: 1529231  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1534598  last updated: 2284s  feasible: 1  size: 1084]
[2292s]  		O: rrelocate_4              -----> [2300s]  Current: [fitness: 1523929  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1529231  last updated: 2292s  feasible: 1  size: 1084]
[2300s]  		O: move_all_1               -----> [2300s]  Current: [fitness: 1521820  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1523929  last updated: 2300s  feasible: 1  size: 1084]
[2300s]  		O: move_all_2               -----> [2300s]  Current: [fitness: 1519421  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1521820  last updated: 2300s  feasible: 1  size: 1084]
[2300s]  		O: insert1                  -----> [2300s]  Current: [fitness: 1519421  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1519421  last updated: 2300s  feasible: 1  size: 1084]
[2300s]  		O: remove1                  -----> [2300s]  Current: [fitness: 1519421  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1519421  last updated: 2300s  feasible: 1  size: 1084]
[2300s]  		O: two_opt                  -----> [2305s]  Current: [fitness: 1511879  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1519421  last updated: 2300s  feasible: 1  size: 1084]
[2305s]  		O: exchange_ids             -----> [2310s]  Current: [fitness: 1507393  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1511879  last updated: 2305s  feasible: 1  size: 1084]
[2310s]  		O: exchange_1_2             -----> [2318s]  Current: [fitness: 1501747  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1507393  last updated: 2310s  feasible: 1  size: 1084]
[2318s]  		O: exchange_2_2             -----> [2326s]  Current: [fitness: 1496413  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1501747  last updated: 2318s  feasible: 1  size: 1084]
[2326s]  		O: exchange_3_3             -----> [2334s]  Current: [fitness: 1491109  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1496413  last updated: 2326s  feasible: 1  size: 1084]
[2334s]  		O: exchange_3_4             -----> [2342s]  Current: [fitness: 1486198  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1491109  last updated: 2334s  feasible: 1  size: 1084]
[2342s]  		O: exchange_4_4             -----> [2350s]  Current: [fitness: 1481266  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1486198  last updated: 2342s  feasible: 1  size: 1084]
[2350s]  		O: rexchange_2_2            -----> [2358s]  Current: [fitness: 1476673  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1481266  last updated: 2350s  feasible: 1  size: 1084]
[2358s]  		O: rexchange_2_3            -----> [2366s]  Current: [fitness: 1471619  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1476673  last updated: 2358s  feasible: 1  size: 1084]
[2366s]  		O: rexchange_4_4            -----> [2374s]  Current: [fitness: 1467140  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1471619  last updated: 2366s  feasible: 1  size: 1084]
[2374s]  		O: centered_exchange_1      -----> [2374s]  Current: [fitness: 1465004  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1467140  last updated: 2374s  feasible: 1  size: 1084]
[2374s]  		O: relocate_1               -----> [2382s]  Current: [fitness: 1460926  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1465004  last updated: 2374s  feasible: 1  size: 1084]
[2382s]  		O: relocate_5               -----> [2390s]  Current: [fitness: 1455354  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1460926  last updated: 2382s  feasible: 1  size: 1084]
[2390s]  		O: rrelocate_3              -----> [2398s]  Current: [fitness: 1448997  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1455354  last updated: 2390s  feasible: 1  size: 1084]
[2398s]  		O: rrelocate_4              -----> [2406s]  Current: [fitness: 1444005  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1448997  last updated: 2398s  feasible: 1  size: 1084]
[2406s]  		O: move_all_1               -----> [2406s]  Current: [fitness: 1442459  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1444005  last updated: 2406s  feasible: 1  size: 1084]
[2406s]  		O: move_all_2               -----> [2407s]  Current: [fitness: 1440087  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1442459  last updated: 2406s  feasible: 1  size: 1084]
[2407s]  		O: insert1                  -----> [2407s]  Current: [fitness: 1440087  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1440087  last updated: 2407s  feasible: 1  size: 1084]
[2407s]  		O: remove1                  -----> [2407s]  Current: [fitness: 1440087  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1440087  last updated: 2407s  feasible: 1  size: 1084]
