Solving vm1084
[0s]  C: construct_random_replicate -----> [0s]  Current: [fitness: 4294967295  updated: 1  feasible: 0  size: 1084]    BKS: [fitness: 4294967295  last updated: 0s  feasible: 0  size: 0]
[0s]  MH: ILS                       
[0s]  	LS: cyclicVND                
[1731s]  		O: rexchange_2_2            -----> [1739s]  Current: [fitness: 2327162  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2336777  last updated: 1731s  feasible: 1  size: 1084]
[1739s]  		O: rexchange_2_3            -----> [1748s]  Current: [fitness: 2316211  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2327162  last updated: 1739s  feasible: 1  size: 1084]
[1748s]  		O: rexchange_4_4            -----> [1756s]  Current: [fitness: 2305077  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2316211  last updated: 1748s  feasible: 1  size: 1084]
[1756s]  		O: centered_exchange_1      -----> [1756s]  Current: [fitness: 2301133  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2305077  last updated: 1756s  feasible: 1  size: 1084]
[1756s]  		O: relocate_1               -----> [1765s]  Current: [fitness: 2292877  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2301133  last updated: 1756s  feasible: 1  size: 1084]
[1765s]  		O: relocate_5               -----> [1773s]  Current: [fitness: 2281840  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2292877  last updated: 1765s  feasible: 1  size: 1084]
[1773s]  		O: rrelocate_3              -----> [1782s]  Current: [fitness: 2270774  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2281840  last updated: 1773s  feasible: 1  size: 1084]
[1782s]  		O: rrelocate_4              -----> [1790s]  Current: [fitness: 2259043  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2270774  last updated: 1782s  feasible: 1  size: 1084]
[1790s]  		O: move_all_1               -----> [1790s]  Current: [fitness: 2254013  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2259043  last updated: 1790s  feasible: 1  size: 1084]
[1790s]  		O: move_all_2               -----> [1790s]  Current: [fitness: 2249850  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2254013  last updated: 1790s  feasible: 1  size: 1084]
[1790s]  		O: insert1                  -----> [1790s]  Current: [fitness: 2249850  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2249850  last updated: 1790s  feasible: 1  size: 1084]
[1790s]  		O: remove1                  -----> [1790s]  Current: [fitness: 2249850  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2249850  last updated: 1790s  feasible: 1  size: 1084]
[1790s]  		O: two_opt                  -----> [1795s]  Current: [fitness: 2239249  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2249850  last updated: 1790s  feasible: 1  size: 1084]
[1795s]  		O: exchange_ids             -----> [1800s]  Current: [fitness: 2230622  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2239249  last updated: 1795s  feasible: 1  size: 1084]
[1800s]  		O: exchange_1_2             -----> [1809s]  Current: [fitness: 2219757  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2230622  last updated: 1800s  feasible: 1  size: 1084]
[1809s]  		O: exchange_2_2             -----> [1817s]  Current: [fitness: 2210953  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2219757  last updated: 1809s  feasible: 1  size: 1084]
[1817s]  		O: exchange_3_3             -----> [1826s]  Current: [fitness: 2202876  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2210953  last updated: 1817s  feasible: 1  size: 1084]
[1826s]  		O: exchange_3_4             -----> [1834s]  Current: [fitness: 2193700  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2202876  last updated: 1826s  feasible: 1  size: 1084]
[1834s]  		O: exchange_4_4             -----> [1843s]  Current: [fitness: 2185161  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2193700  last updated: 1834s  feasible: 1  size: 1084]
[1843s]  		O: rexchange_2_2            -----> [1851s]  Current: [fitness: 2176148  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2185161  last updated: 1843s  feasible: 1  size: 1084]
[1851s]  		O: rexchange_2_3            -----> [1859s]  Current: [fitness: 2165496  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2176148  last updated: 1851s  feasible: 1  size: 1084]
[1859s]  		O: rexchange_4_4            -----> [1868s]  Current: [fitness: 2156856  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2165496  last updated: 1859s  feasible: 1  size: 1084]
[1868s]  		O: centered_exchange_1      -----> [1868s]  Current: [fitness: 2152233  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2156856  last updated: 1868s  feasible: 1  size: 1084]
[1868s]  		O: relocate_1               -----> [1876s]  Current: [fitness: 2146232  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2152233  last updated: 1868s  feasible: 1  size: 1084]
[1876s]  		O: relocate_5               -----> [1885s]  Current: [fitness: 2135527  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2146232  last updated: 1876s  feasible: 1  size: 1084]
[1885s]  		O: rrelocate_3              -----> [1894s]  Current: [fitness: 2126198  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2135527  last updated: 1885s  feasible: 1  size: 1084]
[1894s]  		O: rrelocate_4              -----> [1902s]  Current: [fitness: 2116467  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2126198  last updated: 1894s  feasible: 1  size: 1084]
[1902s]  		O: move_all_1               -----> [1902s]  Current: [fitness: 2112797  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2116467  last updated: 1902s  feasible: 1  size: 1084]
[1902s]  		O: move_all_2               -----> [1902s]  Current: [fitness: 2109285  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2112797  last updated: 1902s  feasible: 1  size: 1084]
[1902s]  		O: insert1                  -----> [1902s]  Current: [fitness: 2109285  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2109285  last updated: 1902s  feasible: 1  size: 1084]
[1902s]  		O: remove1                  -----> [1902s]  Current: [fitness: 2109285  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2109285  last updated: 1902s  feasible: 1  size: 1084]
[1902s]  		O: two_opt                  -----> [1907s]  Current: [fitness: 2098105  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2109285  last updated: 1902s  feasible: 1  size: 1084]
[1907s]  		O: exchange_ids             -----> [1912s]  Current: [fitness: 2090943  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2098105  last updated: 1907s  feasible: 1  size: 1084]
[1912s]  		O: exchange_1_2             -----> [1921s]  Current: [fitness: 2082351  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2090943  last updated: 1912s  feasible: 1  size: 1084]
[1921s]  		O: exchange_2_2             -----> [1929s]  Current: [fitness: 2074052  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2082351  last updated: 1921s  feasible: 1  size: 1084]
[1929s]  		O: exchange_3_3             -----> [1938s]  Current: [fitness: 2063668  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2074052  last updated: 1929s  feasible: 1  size: 1084]
[1938s]  		O: exchange_3_4             -----> [1946s]  Current: [fitness: 2054302  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2063668  last updated: 1938s  feasible: 1  size: 1084]
[1946s]  		O: exchange_4_4             -----> [1955s]  Current: [fitness: 2046070  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2054302  last updated: 1946s  feasible: 1  size: 1084]
[1955s]  		O: rexchange_2_2            -----> [1963s]  Current: [fitness: 2038521  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2046070  last updated: 1955s  feasible: 1  size: 1084]
[1963s]  		O: rexchange_2_3            -----> [1972s]  Current: [fitness: 2028430  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2038521  last updated: 1963s  feasible: 1  size: 1084]
[1972s]  		O: rexchange_4_4            -----> [1980s]  Current: [fitness: 2020248  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2028430  last updated: 1972s  feasible: 1  size: 1084]
[1980s]  		O: centered_exchange_1      -----> [1980s]  Current: [fitness: 2017304  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2020248  last updated: 1980s  feasible: 1  size: 1084]
[1980s]  		O: relocate_1               -----> [1988s]  Current: [fitness: 2011992  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2017304  last updated: 1980s  feasible: 1  size: 1084]
[1988s]  		O: relocate_5               -----> [1997s]  Current: [fitness: 2002913  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2011992  last updated: 1988s  feasible: 1  size: 1084]
[1997s]  		O: rrelocate_3              -----> [2006s]  Current: [fitness: 1995526  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2002913  last updated: 1997s  feasible: 1  size: 1084]
[2006s]  		O: rrelocate_4              -----> [2014s]  Current: [fitness: 1986303  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1995526  last updated: 2006s  feasible: 1  size: 1084]
[2014s]  		O: move_all_1               -----> [2014s]  Current: [fitness: 1983119  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1986303  last updated: 2014s  feasible: 1  size: 1084]
[2014s]  		O: move_all_2               -----> [2014s]  Current: [fitness: 1979950  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1983119  last updated: 2014s  feasible: 1  size: 1084]
[2014s]  		O: insert1                  -----> [2014s]  Current: [fitness: 1979950  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1979950  last updated: 2014s  feasible: 1  size: 1084]
[2014s]  		O: remove1                  -----> [2014s]  Current: [fitness: 1979950  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1979950  last updated: 2014s  feasible: 1  size: 1084]
[2014s]  		O: two_opt                  -----> [2019s]  Current: [fitness: 1970991  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1979950  last updated: 2014s  feasible: 1  size: 1084]
[2019s]  		O: exchange_ids             -----> [2024s]  Current: [fitness: 1964219  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1970991  last updated: 2019s  feasible: 1  size: 1084]
[2024s]  		O: exchange_1_2             -----> [2032s]  Current: [fitness: 1955582  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1964219  last updated: 2024s  feasible: 1  size: 1084]
[2032s]  		O: exchange_2_2             -----> [2041s]  Current: [fitness: 1949490  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1955582  last updated: 2032s  feasible: 1  size: 1084]
[2041s]  		O: exchange_3_3             -----> [2049s]  Current: [fitness: 1941807  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1949490  last updated: 2041s  feasible: 1  size: 1084]
[2049s]  		O: exchange_3_4             -----> [2058s]  Current: [fitness: 1932321  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1941807  last updated: 2049s  feasible: 1  size: 1084]
[2058s]  		O: exchange_4_4             -----> [2066s]  Current: [fitness: 1924216  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1932321  last updated: 2058s  feasible: 1  size: 1084]
[2066s]  		O: rexchange_2_2            -----> [2075s]  Current: [fitness: 1916978  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1924216  last updated: 2066s  feasible: 1  size: 1084]
[2075s]  		O: rexchange_2_3            -----> [2083s]  Current: [fitness: 1908207  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1916978  last updated: 2075s  feasible: 1  size: 1084]
[2083s]  		O: rexchange_4_4            -----> [2092s]  Current: [fitness: 1900105  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1908207  last updated: 2083s  feasible: 1  size: 1084]
[2092s]  		O: centered_exchange_1      -----> [2092s]  Current: [fitness: 1897419  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1900105  last updated: 2092s  feasible: 1  size: 1084]
[2092s]  		O: relocate_1               -----> [2100s]  Current: [fitness: 1892377  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1897419  last updated: 2092s  feasible: 1  size: 1084]
[2100s]  		O: relocate_5               -----> [2109s]  Current: [fitness: 1883377  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1892377  last updated: 2100s  feasible: 1  size: 1084]
[2109s]  		O: rrelocate_3              -----> [2117s]  Current: [fitness: 1876567  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1883377  last updated: 2109s  feasible: 1  size: 1084]
[2117s]  		O: rrelocate_4              -----> [2126s]  Current: [fitness: 1868500  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1876567  last updated: 2117s  feasible: 1  size: 1084]
[2126s]  		O: move_all_1               -----> [2126s]  Current: [fitness: 1866068  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1868500  last updated: 2126s  feasible: 1  size: 1084]
[2126s]  		O: move_all_2               -----> [2126s]  Current: [fitness: 1863180  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1866068  last updated: 2126s  feasible: 1  size: 1084]
[2126s]  		O: insert1                  -----> [2126s]  Current: [fitness: 1863180  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1863180  last updated: 2126s  feasible: 1  size: 1084]
[2126s]  		O: remove1                  -----> [2126s]  Current: [fitness: 1863180  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1863180  last updated: 2126s  feasible: 1  size: 1084]
[2126s]  		O: two_opt                  -----> [2131s]  Current: [fitness: 1855201  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1863180  last updated: 2126s  feasible: 1  size: 1084]
[2131s]  		O: exchange_ids             -----> [2135s]  Current: [fitness: 1847618  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1855201  last updated: 2131s  feasible: 1  size: 1084]
[2135s]  		O: exchange_1_2             -----> [2144s]  Current: [fitness: 1838241  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1847618  last updated: 2135s  feasible: 1  size: 1084]
[2144s]  		O: exchange_2_2             -----> [2152s]  Current: [fitness: 1830761  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1838241  last updated: 2144s  feasible: 1  size: 1084]
[2152s]  		O: exchange_3_3             -----> [2161s]  Current: [fitness: 1824441  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1830761  last updated: 2152s  feasible: 1  size: 1084]
[2161s]  		O: exchange_3_4             -----> [2169s]  Current: [fitness: 1815804  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1824441  last updated: 2161s  feasible: 1  size: 1084]
[2169s]  		O: exchange_4_4             -----> [2178s]  Current: [fitness: 1808529  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1815804  last updated: 2169s  feasible: 1  size: 1084]
[2178s]  		O: rexchange_2_2            -----> [2186s]  Current: [fitness: 1802453  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1808529  last updated: 2178s  feasible: 1  size: 1084]
[2186s]  		O: rexchange_2_3            -----> [2195s]  Current: [fitness: 1795792  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1802453  last updated: 2186s  feasible: 1  size: 1084]
[2195s]  		O: rexchange_4_4            -----> [2203s]  Current: [fitness: 1787585  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1795792  last updated: 2195s  feasible: 1  size: 1084]
[2203s]  		O: centered_exchange_1      -----> [2203s]  Current: [fitness: 1785128  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1787585  last updated: 2203s  feasible: 1  size: 1084]
[2203s]  		O: relocate_1               -----> [2212s]  Current: [fitness: 1780378  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1785128  last updated: 2203s  feasible: 1  size: 1084]
[2212s]  		O: relocate_5               -----> [2221s]  Current: [fitness: 1771582  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1780378  last updated: 2212s  feasible: 1  size: 1084]
[2221s]  		O: rrelocate_3              -----> [2229s]  Current: [fitness: 1764990  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1771582  last updated: 2221s  feasible: 1  size: 1084]
[2229s]  		O: rrelocate_4              -----> [2237s]  Current: [fitness: 1757560  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1764990  last updated: 2229s  feasible: 1  size: 1084]
[2237s]  		O: move_all_1               -----> [2237s]  Current: [fitness: 1755652  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1757560  last updated: 2237s  feasible: 1  size: 1084]
[2237s]  		O: move_all_2               -----> [2238s]  Current: [fitness: 1753245  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1755652  last updated: 2237s  feasible: 1  size: 1084]
[2238s]  		O: insert1                  -----> [2238s]  Current: [fitness: 1753245  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1753245  last updated: 2238s  feasible: 1  size: 1084]
[2238s]  		O: remove1                  -----> [2238s]  Current: [fitness: 1753245  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1753245  last updated: 2238s  feasible: 1  size: 1084]
[2238s]  		O: two_opt                  -----> [2243s]  Current: [fitness: 1745760  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1753245  last updated: 2238s  feasible: 1  size: 1084]
[2243s]  		O: exchange_ids             -----> [2248s]  Current: [fitness: 1739997  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1745760  last updated: 2243s  feasible: 1  size: 1084]
[2248s]  		O: exchange_1_2             -----> [2256s]  Current: [fitness: 1733288  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1739997  last updated: 2248s  feasible: 1  size: 1084]
[2256s]  		O: exchange_2_2             -----> [2265s]  Current: [fitness: 1727688  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1733288  last updated: 2256s  feasible: 1  size: 1084]
[2265s]  		O: exchange_3_3             -----> [2273s]  Current: [fitness: 1721754  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1727688  last updated: 2265s  feasible: 1  size: 1084]
[2273s]  		O: exchange_3_4             -----> [2282s]  Current: [fitness: 1715492  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1721754  last updated: 2273s  feasible: 1  size: 1084]
[2282s]  		O: exchange_4_4             -----> [2290s]  Current: [fitness: 1709240  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1715492  last updated: 2282s  feasible: 1  size: 1084]
[2290s]  		O: rexchange_2_2            -----> [2298s]  Current: [fitness: 1702922  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1709240  last updated: 2290s  feasible: 1  size: 1084]
[2298s]  		O: rexchange_2_3            -----> [2307s]  Current: [fitness: 1696399  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1702922  last updated: 2298s  feasible: 1  size: 1084]
[2307s]  		O: rexchange_4_4            -----> [2315s]  Current: [fitness: 1688805  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1696399  last updated: 2307s  feasible: 1  size: 1084]
[2315s]  		O: centered_exchange_1      -----> [2315s]  Current: [fitness: 1686678  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1688805  last updated: 2315s  feasible: 1  size: 1084]
[2315s]  		O: relocate_1               -----> [2324s]  Current: [fitness: 1682367  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1686678  last updated: 2315s  feasible: 1  size: 1084]
[2324s]  		O: relocate_5               -----> [2332s]  Current: [fitness: 1674591  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1682367  last updated: 2324s  feasible: 1  size: 1084]
[2332s]  		O: rrelocate_3              -----> [2341s]  Current: [fitness: 1668576  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1674591  last updated: 2332s  feasible: 1  size: 1084]
[2341s]  		O: rrelocate_4              -----> [2349s]  Current: [fitness: 1661779  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1668576  last updated: 2341s  feasible: 1  size: 1084]
[2349s]  		O: move_all_1               -----> [2349s]  Current: [fitness: 1659960  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1661779  last updated: 2349s  feasible: 1  size: 1084]
[2349s]  		O: move_all_2               -----> [2349s]  Current: [fitness: 1657764  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1659960  last updated: 2349s  feasible: 1  size: 1084]
[2349s]  		O: insert1                  -----> [2349s]  Current: [fitness: 1657764  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1657764  last updated: 2349s  feasible: 1  size: 1084]
[2349s]  		O: remove1                  -----> [2349s]  Current: [fitness: 1657764  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1657764  last updated: 2349s  feasible: 1  size: 1084]
[2349s]  		O: two_opt                  -----> [2355s]  Current: [fitness: 1651143  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1657764  last updated: 2349s  feasible: 1  size: 1084]
[2355s]  		O: exchange_ids             -----> [2360s]  Current: [fitness: 1645684  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1651143  last updated: 2355s  feasible: 1  size: 1084]
[2360s]  		O: exchange_1_2             -----> [2368s]  Current: [fitness: 1639960  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1645684  last updated: 2360s  feasible: 1  size: 1084]
[2368s]  		O: exchange_2_2             -----> [2376s]  Current: [fitness: 1634735  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1639960  last updated: 2368s  feasible: 1  size: 1084]
[2376s]  		O: exchange_3_3             -----> [2385s]  Current: [fitness: 1627828  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1634735  last updated: 2376s  feasible: 1  size: 1084]
[2385s]  		O: exchange_3_4             -----> [2393s]  Current: [fitness: 1621657  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1627828  last updated: 2385s  feasible: 1  size: 1084]
[2393s]  		O: exchange_4_4             -----> [2402s]  Current: [fitness: 1616353  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1621657  last updated: 2393s  feasible: 1  size: 1084]
[2402s]  		O: rexchange_2_2            -----> [2410s]  Current: [fitness: 1610979  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1616353  last updated: 2402s  feasible: 1  size: 1084]
[2410s]  		O: rexchange_2_3            -----> [2419s]  Current: [fitness: 1604909  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1610979  last updated: 2410s  feasible: 1  size: 1084]
[2419s]  		O: rexchange_4_4            -----> [2427s]  Current: [fitness: 1599376  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1604909  last updated: 2419s  feasible: 1  size: 1084]
[2427s]  		O: centered_exchange_1      -----> [2427s]  Current: [fitness: 1597263  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1599376  last updated: 2427s  feasible: 1  size: 1084]
[2427s]  		O: relocate_1               -----> [2436s]  Current: [fitness: 1593394  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1597263  last updated: 2427s  feasible: 1  size: 1084]
[2436s]  		O: relocate_5               -----> [2444s]  Current: [fitness: 1586144  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1593394  last updated: 2436s  feasible: 1  size: 1084]
[2444s]  		O: rrelocate_3              -----> [2453s]  Current: [fitness: 1580306  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1586144  last updated: 2444s  feasible: 1  size: 1084]
[2453s]  		O: rrelocate_4              -----> [2461s]  Current: [fitness: 1573756  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1580306  last updated: 2453s  feasible: 1  size: 1084]
[2461s]  		O: move_all_1               -----> [2461s]  Current: [fitness: 1571962  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1573756  last updated: 2461s  feasible: 1  size: 1084]
[2461s]  		O: move_all_2               -----> [2461s]  Current: [fitness: 1568878  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1571962  last updated: 2461s  feasible: 1  size: 1084]
[2461s]  		O: insert1                  -----> [2461s]  Current: [fitness: 1568878  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1568878  last updated: 2461s  feasible: 1  size: 1084]
[2461s]  		O: remove1                  -----> [2461s]  Current: [fitness: 1568878  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1568878  last updated: 2461s  feasible: 1  size: 1084]
[2461s]  		O: two_opt                  -----> [2466s]  Current: [fitness: 1562948  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1568878  last updated: 2461s  feasible: 1  size: 1084]
[2466s]  		O: exchange_ids             -----> [2471s]  Current: [fitness: 1557828  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1562948  last updated: 2466s  feasible: 1  size: 1084]
[2471s]  		O: exchange_1_2             -----> [2480s]  Current: [fitness: 1552180  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1557828  last updated: 2471s  feasible: 1  size: 1084]
[2480s]  		O: exchange_2_2             -----> [2488s]  Current: [fitness: 1547614  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1552180  last updated: 2480s  feasible: 1  size: 1084]
[2488s]  		O: exchange_3_3             -----> [2497s]  Current: [fitness: 1541380  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1547614  last updated: 2488s  feasible: 1  size: 1084]
[2497s]  		O: exchange_3_4             -----> [2505s]  Current: [fitness: 1533391  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1541380  last updated: 2497s  feasible: 1  size: 1084]
[2505s]  		O: exchange_4_4             -----> [2514s]  Current: [fitness: 1528425  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1533391  last updated: 2505s  feasible: 1  size: 1084]
[2514s]  		O: rexchange_2_2            -----> [2522s]  Current: [fitness: 1523846  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1528425  last updated: 2514s  feasible: 1  size: 1084]
[2522s]  		O: rexchange_2_3            -----> [2531s]  Current: [fitness: 1518474  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1523846  last updated: 2522s  feasible: 1  size: 1084]
[2531s]  		O: rexchange_4_4            -----> [2539s]  Current: [fitness: 1513226  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1518474  last updated: 2531s  feasible: 1  size: 1084]
[2539s]  		O: centered_exchange_1      -----> [2539s]  Current: [fitness: 1511306  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1513226  last updated: 2539s  feasible: 1  size: 1084]
[2539s]  		O: relocate_1               -----> [2548s]  Current: [fitness: 1507542  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1511306  last updated: 2539s  feasible: 1  size: 1084]
[2548s]  		O: relocate_5               -----> [2556s]  Current: [fitness: 1500662  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1507542  last updated: 2548s  feasible: 1  size: 1084]
[2556s]  		O: rrelocate_3              -----> [2565s]  Current: [fitness: 1495325  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1500662  last updated: 2556s  feasible: 1  size: 1084]
[2565s]  		O: rrelocate_4              -----> [2573s]  Current: [fitness: 1490091  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1495325  last updated: 2565s  feasible: 1  size: 1084]
[2573s]  		O: move_all_1               -----> [2573s]  Current: [fitness: 1488378  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1490091  last updated: 2573s  feasible: 1  size: 1084]
[2573s]  		O: move_all_2               -----> [2573s]  Current: [fitness: 1485498  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1488378  last updated: 2573s  feasible: 1  size: 1084]
[2573s]  		O: insert1                  -----> [2573s]  Current: [fitness: 1485498  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1485498  last updated: 2573s  feasible: 1  size: 1084]
[2573s]  		O: remove1                  -----> [2573s]  Current: [fitness: 1485498  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1485498  last updated: 2573s  feasible: 1  size: 1084]
